index,filename,size,country,site_id,record_count,site_IGBP,site_koppen,start_time,end_time,recorded_date_count
229,data_full_half_hourly_raw_v0_1_US-WCr.csv,77967526,US,US-WCr,190704,DBF,Cold,2/7/1999 0:00,12/31/2014 23:30,3973
230,data_full_half_hourly_raw_v0_1_US-LWW.csv,9973950,US,US-LWW,32736,GRA,Temperate,1/12/1997 0:00,12/31/1998 23:30,682
231,data_full_half_hourly_raw_v0_1_BE-Lon.csv,124896248,BE,BE-Lon,290880,CRO,Temperate,4/1/2004 0:00,12/31/2020 23:30,6060
232,data_full_half_hourly_raw_v0_1_CG-Tch.csv,15849185,CG,CG-Tch,45984,SAV,Tropical,7/4/2006 0:00,12/31/2009 23:30,958
233,data_full_half_hourly_raw_v0_1_US-Los.csv,59962082,US,US-Los,141168,WET,Cold,9/11/2000 0:00,12/31/2014 23:30,2941
234,data_full_half_hourly_raw_v0_1_FR-Bil.csv,51091184,FR,FR-Bil,111216,ENF,Temperate,7/14/2014 0:00,12/31/2020 23:30,2317
235,data_full_half_hourly_raw_v0_1_CA-TPD.csv,21655813,CA,CA-TPD,50592,DBF,Cold,1/1/2012 0:00,12/18/2014 23:30,1054
236,data_full_half_hourly_raw_v0_1_CA-TP2.csv,17185447,CA,CA-TP2,40464,ENF,Cold,7/26/2002 0:00,10/28/2007 23:30,843
237,data_full_half_hourly_raw_v0_1_BE-Dor.csv,66706712,BE,BE-Dor,167568,GRA,Temperate,1/1/2011 0:00,12/31/2020 23:30,3491
238,data_full_half_hourly_raw_v0_1_FR-Hes.csv,54128991,FR,FR-Hes,121536,DBF,Temperate,1/1/2014 0:00,12/31/2020 23:30,2532
239,data_full_half_hourly_raw_v0_1_US-ARc.csv,11913122,US,US-ARc,28944,GRA,Temperate,3/8/2005 0:00,10/31/2006 23:30,603
240,data_full_half_hourly_raw_v0_1_US-Me1.csv,5937532,US,US-Me1,14688,ENF,Cold,6/16/2004 0:00,5/15/2005 23:30,306
241,data_full_half_hourly_raw_v0_1_IT-Noe.csv,74086811,IT,IT-Noe,163584,CSH,Temperate,4/7/2004 0:00,10/11/2014 23:30,3408
242,data_full_half_hourly_raw_v0_1_JP-MBF.csv,11277637,JP,JP-MBF,27984,DBF,Cold,4/16/2004 0:00,12/31/2005 23:30,583
243,data_full_half_hourly_raw_v0_1_MY-PSO.csv,42635055,MY,MY-PSO,107472,EBF,Tropical,1/1/2003 0:00,12/31/2009 23:30,2239
244,data_full_half_hourly_raw_v0_1_CH-Oe1.csv,46994271,CH,CH-Oe1,114672,GRA,Cold,1/30/2002 0:00,12/31/2008 23:30,2389
245,data_full_half_hourly_raw_v0_1_US-ARb.csv,11547538,US,US-ARb,28032,GRA,Temperate,3/10/2005 0:00,10/31/2006 23:30,584
246,data_full_half_hourly_raw_v0_1_US-Fmf.csv,39307470,US,US-Fmf,88848,ENF,Cold,7/30/2005 0:00,12/31/2010 23:30,1851
247,data_full_half_hourly_raw_v0_1_CA-TP3.csv,66512353,CA,CA-TP3,157152,ENF,Cold,8/13/2002 0:00,12/18/2014 23:30,3274
248,data_full_half_hourly_raw_v0_1_US-Bar.csv,85196427,US,US-Bar,206304,DBF,Cold,1/1/2005 0:00,12/31/2017 23:30,4298
249,data_full_half_hourly_raw_v0_1_FI-Lom.csv,21692771,FI,FI-Lom,52128,WET,Cold,1/1/2007 0:00,12/31/2009 23:30,1086
250,data_full_half_hourly_raw_v0_1_CA-Qc2.csv,19285210,CA,CA-Qc2,42672,MF,Cold,10/1/2007 0:00,11/28/2010 23:30,889
251,data_full_half_hourly_raw_v0_1_ES-LM2.csv,52203259,ES,ES-LM2,117408,WSA,Arid,3/15/2014 0:00,12/31/2020 23:30,2446
252,data_full_half_hourly_raw_v0_1_RU-Fyo.csv,149557583,RU,RU-Fyo,361824,ENF,Cold,7/7/1998 0:00,12/31/2020 23:30,7538
253,data_full_half_hourly_raw_v0_1_SE-Svb.csv,39241279,SE,SE-Svb,92400,ENF,Cold,4/4/2014 0:00,12/31/2020 23:30,1925
254,data_full_half_hourly_raw_v0_1_FI-Jok.csv,22785889,FI,FI-Jok,54336,CRO,Cold,1/28/2000 0:00,9/5/2003 23:30,1132
255,data_full_half_hourly_raw_v0_1_US-Me4.csv,13324125,US,US-Me4,41184,ENF,Cold,5/22/1996 0:00,11/3/2000 23:30,858
256,data_full_half_hourly_raw_v0_1_ZM-Mon.csv,14299128,ZM,ZM-Mon,32016,DBF,Temperate,3/2/2000 0:00,7/22/2009 23:30,667
257,data_full_half_hourly_raw_v0_1_FR-Aur.csv,121682635,FR,FR-Aur,269904,CRO,Temperate,3/13/2005 0:00,12/31/2020 23:30,5623
258,data_full_half_hourly_raw_v0_1_RU-Ha1.csv,12717047,RU,RU-Ha1,28848,GRA,Cold,6/29/2002 0:00,12/12/2004 23:30,601
259,data_full_half_hourly_raw_v0_1_US-Me5.csv,17858240,US,US-Me5,44976,ENF,Cold,4/4/2000 0:00,12/31/2002 23:30,937
260,data_full_half_hourly_raw_v0_1_US-AR1.csv,26733029,US,US-AR1,58848,GRA,Temperate,4/30/2009 0:00,12/31/2012 23:30,1226
261,data_full_half_hourly_raw_v0_1_CH-Dav.csv,171198408,CH,CH-Dav,415968,ENF,Cold,1/1/1997 0:00,12/31/2020 23:30,8666
262,data_full_half_hourly_raw_v0_1_PA-SPs.csv,17543043,PA,PA-SPs,46608,GRA,Tropical,3/22/2007 0:00,12/31/2009 23:30,971
263,data_full_half_hourly_raw_v0_1_FR-EM2.csv,12403011,FR,FR-EM2,34128,CRO,Temperate,1/1/2017 0:00,12/31/2018 23:30,711
264,data_full_half_hourly_raw_v0_1_CA-TP4.csv,111371537,CA,CA-TP4,255744,ENF,Cold,4/12/2003 0:00,12/31/2017 23:30,5328
265,data_full_half_hourly_raw_v0_1_DE-RuR.csv,73696557,DE,DE-RuR,167328,GRA,Cold,5/14/2011 0:00,12/31/2020 23:30,3486
266,data_full_half_hourly_raw_v0_1_ES-LM1.csv,53061973,ES,ES-LM1,119232,WSA,Arid,3/15/2014 0:00,12/31/2020 23:30,2484
267,data_full_half_hourly_raw_v0_1_SE-Nor.csv,51766595,SE,SE-Nor,120768,ENF,Cold,1/1/2014 0:00,12/31/2020 23:30,2516
268,data_full_half_hourly_raw_v0_1_CN-Cng.csv,25783540,CN,CN-Cng,57264,GRA,Cold,5/22/2007 0:00,10/1/2010 23:30,1193
269,data_full_half_hourly_raw_v0_1_DE-Seh.csv,25670914,DE,DE-Seh,58608,CRO,Temperate,5/26/2007 0:00,10/13/2010 23:30,1221
270,data_full_half_hourly_raw_v0_1_US-Me6.csv,27986548,US,US-Me6,66672,ENF,Cold,6/5/2010 0:00,12/31/2014 23:30,1389
271,data_full_half_hourly_raw_v0_1_US-Fuf.csv,38361718,US,US-Fuf,86544,ENF,Cold,9/8/2005 0:00,12/31/2010 23:30,1803
272,data_full_half_hourly_raw_v0_1_US-AR2.csv,23968969,US,US-AR2,52416,GRA,Temperate,4/30/2009 0:00,8/2/2012 23:30,1092
273,data_full_half_hourly_raw_v0_1_US-Ho1.csv,117848581,US,US-Ho1,324000,ENF,Cold,1/31/1996 0:00,6/30/2018 23:30,6750
274,data_full_half_hourly_raw_v0_1_DE-RuS.csv,68115777,DE,DE-RuS,151584,CRO,Temperate,4/29/2011 0:00,12/31/2020 23:30,3158
275,data_full_half_hourly_raw_v0_1_IT-Cpz.csv,58112038,IT,IT-Cpz,132720,EBF,Temperate,3/21/2000 0:00,12/9/2008 23:30,2765
