year,month,SITE_ID,BESS-PAR,BESS-PARdiff,BESS-RSDN,CSIF-SIFdaily,PET,Ts,prcp,prcp-lag3,ESACCI-sm,MODIS_LC,NDWI,Percent_Snow,Fpar,Lai,LST_Day,LST_Night,MODIS_IGBP,MODIS_PFT,gap_flag_month
2009,12,AR-SLu,118.4,33.0,259.4,0.07290751179999999,-0.009906492999999999,293.841214,0.0014296387999999998,0.003850147200000001,0.144402594,7.0,-0.103608652,0.0,0.312,0.5599999999999999,307.02,284.36,OSH,SH,1.0
2010,1,AR-SLu,154.0,40.0,336.0,0.20432499,-0.013386652,302.46967,0.002115019,0.008738702,0.15152083,7.0,0.035415366,0.0,0.49,1.2,313.84,293.58,OSH,SH,0.0
2010,2,AR-SLu,120.0,46.0,258.0,0.1455303,-0.008937791,298.78864,0.003131761,0.009724296,0.16655783,7.0,0.000400779,0.0,0.43,0.9,309.86,292.96,OSH,SH,0.0
2010,3,AR-SLu,107.0,31.0,231.0,0.10980482,-0.008132122,297.54816,0.002206154,0.007452934,0.16407675,7.0,-0.022856813,0.0,0.41,0.8,309.18,290.52,OSH,SH,0.0
2010,4,AR-SLu,81.0,27.0,175.0,0.076728895,-0.00675834,291.69604,0.000209161,0.005547076,0.12401654,7.0,-0.042024087,0.0,0.36,0.5,303.24,286.34,OSH,SH,0.0
2010,5,AR-SLu,56.0,19.0,122.0,0.066020064,-0.004725121,287.05652,0.000841617,0.003256932,0.14272605,7.0,-0.010640754,0.0,0.37,0.5,296.2,277.82,OSH,SH,0.0
2010,6,AR-SLu,48.0,15.0,105.0,0.055993885,-0.003966339,284.32104,0.000266855,0.001317633,0.15315518,7.0,-0.0314929,0.0,0.33,0.4,293.18,276.8,OSH,SH,0.0
2010,7,AR-SLu,58.0,15.0,129.0,0.044577617,-0.004890211,282.39343,6.62e-05,0.00117464,0.11506776,7.0,-0.07298639,0.0,0.32,0.4,292.12,271.64,OSH,SH,0.0
2010,8,AR-SLu,72.0,23.0,158.0,0.03940548,-0.006607018,285.98975,0.000356059,0.000689082,0.12942678,7.0,-0.12023627,0.0,0.26,0.3,298.98,276.72,OSH,SH,0.0
2010,9,AR-SLu,92.0,30.0,202.0,0.043048184,-0.007369228,289.56998,0.002409217,0.002831445,0.14007734,7.0,-0.13769455,0.0,0.25,0.4,303.02,281.76,OSH,SH,0.0
2010,10,AR-SLu,124.0,35.0,271.0,0.076557115,-0.009151526,292.5633,0.002530932,0.005296208,0.16722338,7.0,-0.10536736,0.0,0.32,0.6,305.08,283.92,OSH,SH,0.0
2010,11,AR-SLu,147.0,39.0,322.0,0.10822074,-0.01190903,298.02554,0.001110932,0.006051082,0.14072989,7.0,-0.06737776,0.0,0.38,0.8,311.82,288.0,OSH,SH,0.0
2010,12,AR-SLu,157.0,38.0,344.0,0.09730604,-0.014495663,303.0575,0.000741054,0.004382919,0.14455558,7.0,-0.08736732,0.0,0.35,0.7,316.2,291.4,OSH,SH,0.0
2011,1,AR-SLu,153.0,42.0,333.0,0.12373857,-0.012760364,302.67914,0.001429977,0.003281964,0.15524794,7.0,-0.05742977,0.0,0.39,0.8,314.56,292.3,OSH,SH,0.0
2011,2,AR-SLu,123.0,40.0,266.0,0.17441228,-0.009652332,298.49115,0.002758195,0.004929227,0.18353738,7.0,0.015588671,0.0,0.46,1.0,308.54,290.96,OSH,SH,0.0
2011,3,AR-SLu,114.0,34.0,247.0,0.18305057,-0.009239569,297.05414,0.001028448,0.00521662,0.1653738,7.0,0.057314258,0.0,0.52,1.1,307.88,290.2,OSH,SH,0.0
2011,4,AR-SLu,96.2,30.2,208.2,0.12200332579999999,-0.007701496800000001,294.369202,0.001408715,0.005280557799999999,0.155946104,7.0,-0.0005237450000000002,0.0,0.42400000000000004,0.78,305.008,287.168,OSH,SH,1.0
2010,2,AR-Vir,117.4,40.0,252.0,0.30572804200000003,-0.008202599,298.979018,0.002603338,0.009827188,0.289148034,9.0,0.20199081200000002,0.0,0.704,2.9400000000000004,305.96000000000004,291.008,SAV,SA,1.0
2010,3,AR-Vir,117.0,36.0,250.0,0.35580766,-0.00634148,297.72784,0.003653176,0.015916646,0.32501653,9.0,0.30432472,0.0,0.78,3.5,302.72,292.26,SAV,SA,0.0
2010,4,AR-Vir,80.0,29.0,172.0,0.2839798,-0.005368337,293.50464,0.003299312,0.011770017,0.32063323,9.0,0.2673957,0.0,0.73,2.8,298.5,287.4,SAV,SA,0.0
2010,5,AR-Vir,80.0,27.6,171.6,0.2603344,-0.0047291526,292.792852,0.0039845316,0.0118260338,0.326736614,9.0,0.22273014200000002,0.0,0.728,2.6399999999999997,298.32000000000005,286.84000000000003,SAV,SA,1.0
2010,6,AR-Vir,65.6,24.8,142.0,0.21453920600000004,-0.003972962599999999,289.61019999999996,0.0034966842,0.0114127536,0.35168769400000005,9.0,0.188785692,0.0,0.698,2.2800000000000002,294.852,283.44399999999996,SAV,SA,1.0
2010,7,AR-Vir,69.8,25.4,152.0,0.19975610400000005,-0.0041302534,289.16813199999996,0.0031685383999999995,0.010902885000000001,0.360516548,9.0,0.15638727600000002,0.0,0.6739999999999999,2.1399999999999997,295.336,282.788,SAV,SA,1.0
2010,8,AR-Vir,92.8,32.4,202.8,0.22286799200000001,-0.0054513368,290.69686199999995,0.0039957783999999994,0.0117112912,0.37681064,9.0,0.138650034,0.0,0.652,2.26,297.96799999999996,283.93199999999996,SAV,SA,1.0
2010,9,AR-Vir,110.4,35.6,241.6,0.24998967,-0.0067360732000000005,292.563226,0.0031725336,0.012129515999999998,0.361241436,9.0,0.132091664,0.0,0.652,2.4200000000000004,300.568,285.356,SAV,SA,1.0
2010,10,AR-Vir,119.0,41.0,260.0,0.25308308,-0.006693386,292.3426,0.00380671,0.01381997,0.37036404,9.0,0.13657345,0.0,0.64,2.4,301.3,285.58,SAV,SA,0.0
2010,11,AR-Vir,143.0,40.0,313.0,0.31803423,-0.009438761,296.23062,0.000931888,0.014042678,0.30845198,9.0,0.14476806,0.0,0.67,2.8,304.5,287.16,SAV,SA,0.0
2010,12,AR-Vir,132.0,48.0,282.0,0.3697338,-0.007714525,298.17078,0.007306484,0.012045081,0.34871957,9.0,0.18570562,0.0,0.7,3.2,306.02,291.66,SAV,SA,0.0
2011,1,AR-Vir,117.4,40.0,252.0,0.30572804200000003,-0.008202599,298.979018,0.002603338,0.009827187999999999,0.289148034,9.0,0.20199081200000002,0.0,0.704,2.94,305.96000000000004,291.008,SAV,SA,1.0
2011,2,AR-Vir,117.4,40.0,252.0,0.30572804200000003,-0.008202599,298.979018,0.002603338,0.009827187999999999,0.289148034,9.0,0.20199081200000002,0.0,0.704,2.94,305.96000000000004,291.008,SAV,SA,1.0
2011,3,AR-Vir,103.8,36.6,222.2,0.28350693,-0.006996929000000001,297.427724,0.0034987969999999992,0.010074325,0.30081255799999995,9.0,0.20113057199999998,0.0,0.706,2.82,304.012,290.03599999999994,SAV,SA,1.0
2011,4,AR-Vir,94.0,30.6,202.2,0.272498444,-0.0059001946,295.18640400000004,0.0033916343999999994,0.010859609199999998,0.30598853400000003,9.0,0.21019888,0.0,0.73,2.7800000000000002,301.444,288.5559999999999,SAV,SA,1.0
2011,5,AR-Vir,67.6,25.2,145.4,0.225658036,-0.0040638724,290.62704399999996,0.0042635188,0.011033015400000002,0.338992908,9.0,0.19737718,0.0,0.7060000000000001,2.34,296.076,284.396,SAV,SA,1.0
2011,6,AR-Vir,49.0,21.0,106.0,0.21136451,-0.002709828,287.3152,0.004878097,0.010896325,0.37292463,9.0,0.21640767,0.0,0.7,2.1,292.0,281.88,SAV,SA,0.0
2011,7,AR-Vir,55.0,24.0,119.0,0.18242584,-0.003015079,286.8988,0.005048112,0.011951554,0.386298,9.0,0.17755991,0.0,0.67,2.0,291.5,280.04,SAV,SA,0.0
2011,8,AR-Vir,72.0,28.0,158.0,0.18276119,-0.004576981,288.80756,0.002513979,0.012440188,0.38348413,9.0,0.11838274,0.0,0.66,2.2,294.08,282.52,SAV,SA,0.0
2011,9,AR-Vir,101.0,32.0,222.0,0.21006429,-0.006154791,291.2943,0.001658583,0.009220674,0.3647775,9.0,0.10540362,0.0,0.61,2.1,300.92,284.12,SAV,SA,0.0
2011,10,AR-Vir,117.0,37.0,255.0,0.28600556,-0.006816447,294.14105,0.006951508,0.01112407,0.37912953,9.0,0.15533045,0.0,0.68,2.6,302.04,287.4,SAV,SA,0.0
2011,11,AR-Vir,137.0,43.0,297.0,0.34715226,-0.007331189,295.76166,0.005506284,0.014116375,0.36139324,9.0,0.19298722,0.0,0.7,3.0,304.52,289.4,SAV,SA,0.0
2011,12,AR-Vir,129.6,41.8,281.4,0.31480178600000003,-0.0075988615999999995,295.329342,0.004900574800000001,0.0130296348,0.353611672,9.0,0.16307296,0.0,0.6780000000000002,2.8,303.676,288.23999999999995,SAV,SA,1.0
2012,1,AR-Vir,150.0,47.0,324.0,0.3494609,-0.01105988,301.64825,0.001870857,0.009305812,0.26168758,9.0,0.16564138,0.0,0.69,3.1,309.94,292.14,SAV,SA,0.0
2012,2,AR-Vir,121.0,52.0,255.0,0.26720712,-0.00967826,302.7314,0.002279734,0.006079263,0.2692186,9.0,0.1188409,0.0,0.61,2.5,311.02,292.78,SAV,SA,0.0
2012,3,AR-Vir,119.0,36.0,259.0,0.27218473,-0.008565038,299.28296,0.001913611,0.006064202,0.26918423,9.0,0.15375136,0.0,0.71,2.8,307.62,290.46,SAV,SA,0.0
2012,4,AR-Vir,82.0,30.0,175.0,0.23835534,-0.00503153,293.89178,0.006348152,0.010541497,0.3200102,9.0,0.16134018,0.0,0.7,2.5,300.2,287.28,SAV,SA,0.0
2012,5,AR-Vir,72.0,22.0,155.0,0.21216469,-0.004194588,291.5248,0.001743921,0.010005684,0.29509848,9.0,0.16418244,0.0,0.73,2.3,298.18,285.38,SAV,SA,0.0
2012,6,AR-Vir,66.0,25.0,142.6,0.205414314,-0.0039056012,289.687628,0.0041064522,0.0111670496,0.351563088,9.0,0.16757458800000002,0.0,0.692,2.22,295.192,283.41999999999996,SAV,SA,1.0
2012,7,AR-Vir,69.8,25.4,152.0,0.19975610400000005,-0.0041302534000000005,289.16813199999996,0.0031685383999999995,0.010902885,0.360516548,9.0,0.156387276,0.0,0.6739999999999999,2.14,295.336,282.788,SAV,SA,1.0
2007,4,AT-Neu,95.0,40.0,215.0,0.14706884,-0.011400737,275.03253,0.00120669,0.008510133,0.27340437599999995,5.0,0.19895813,12.833333,0.64,1.9,291.54,274.44,MF,MF,0.0
2007,5,AT-Neu,91.0,52.0,199.0,0.267808,-0.010048151,277.61877,0.006312556,0.011948036,0.29096082,5.0,0.274206,0.0,0.64,2.3,290.72,274.26,MF,MF,0.0
2007,6,AT-Neu,104.0,56.0,228.0,0.32468426,-0.010093741,282.29245,0.008218047,0.015737293,0.2963492,5.0,0.27225012,0.0,0.62,2.2,292.94,275.38,MF,MF,0.0
2007,7,AT-Neu,108.0,47.0,239.0,0.3100913,-0.013208173,283.53363,0.006984625,0.021515228,0.2604731,5.0,0.28080535,0.0,0.72,3.0,296.16,279.58,MF,MF,0.0
2007,8,AT-Neu,83.0,40.0,183.0,0.25143927,-0.009375788,282.63553,0.00765944,0.022862112,0.27276513,5.0,0.26529568,0.0,0.66,2.5,292.7,277.84,MF,MF,0.0
2007,9,AT-Neu,62.0,33.0,137.0,0.17341045,-0.006985024,276.52405,0.006296233,0.020940298,0.23900063,5.0,0.26810944,1.2,0.71,2.2,288.22,274.9,MF,MF,0.0
2007,10,AT-Neu,49.0,21.0,111.0,0.09557639,-0.005296394,273.34274,0.001631751,0.015587425,0.26246196,5.0,0.24625675,4.451613,0.59,1.2,283.96,271.12,MF,MF,0.0
2007,11,AT-Neu,21.0,11.0,45.0,0.019376136,-0.001695819,265.43384,0.005012306,0.012940289,0.28952578,5.0,0.19778527,62.466667,0.25,0.4,270.74,264.62,MF,MF,0.0
2007,12,AT-Neu,18.0,9.0,41.0,0.018018618,-0.000670545,261.30658,0.002616819,0.009260875,0.28952578,5.0,0.22442947,64.6129,0.19,0.2,268.0,263.8,MF,MF,0.0
2008,1,AT-Neu,21.0,10.0,48.0,0.02701498,-0.001362614,265.18433,0.002482257,0.010111381,0.28952578,5.0,0.3542498,60.129032,0.24,0.3,270.88,265.54,MF,MF,0.0
2008,2,AT-Neu,41.0,18.0,93.0,0.03084804,-0.004267782,265.96683,0.001273074,0.006372149,0.28118874,5.0,0.6948624,48.896553,0.33,0.5,274.68,264.66,MF,MF,0.0
2008,3,AT-Neu,55.0,34.0,124.0,0.041837174,-0.004843131,267.66058,0.004589556,0.008344886,0.270403,5.0,0.2791404,46.903225,0.33,0.6,276.86,262.08,MF,MF,0.0
2008,4,AT-Neu,67.0,46.0,144.0,0.06888645,-0.006306347,271.8772,0.006760249,0.012622879,0.26588028,5.0,0.20088528,44.766666,0.44,1.2,286.16,266.4,MF,MF,0.0
2008,5,AT-Neu,90.0,55.0,198.0,0.2511026,-0.00972414,276.56097,0.003741334,0.015091139,0.28738204,5.0,0.28118792,4.806452,0.57,2.0,291.48,271.44,MF,MF,0.0
2008,6,AT-Neu,97.0,57.0,211.0,0.31198156,-0.008062288,280.60223,0.007314155,0.017815739,0.29654488,5.0,0.28303248,0.0,0.66,2.6,292.4,274.8,MF,MF,0.0
2008,7,AT-Neu,98.0,54.0,215.0,0.32746246,-0.01046399,282.8792,0.009147062,0.020202551,0.27692088,5.0,0.31601664,0.0,0.7,2.9,292.88,276.52,MF,MF,0.0
2008,8,AT-Neu,96.0,42.0,212.0,0.26417068,-0.010331474,283.58286,0.007606572,0.02406779,0.26053265,5.0,0.29642078,0.0,0.73,2.8,293.44,280.28,MF,MF,0.0
2008,9,AT-Neu,68.0,31.0,151.0,0.18546592,-0.007984266,278.094,0.004489732,0.021243365,0.26764807,5.0,0.30025986,0.0,0.64,2.0,286.78,273.8,MF,MF,0.0
2008,10,AT-Neu,48.0,20.0,107.0,0.10188052,-0.005195484,275.32248,0.004284237,0.01638054,0.27259362,5.0,0.247181,2.8387096,0.64,1.4,285.1,272.08,MF,MF,0.0
2008,11,AT-Neu,24.0,13.0,53.0,0.035730015,-0.001908392,267.0865,0.003547353,0.012321322,0.28952578,5.0,0.19858861,33.566666,0.34,0.5,275.14,266.74,MF,MF,0.0
2008,12,AT-Neu,15.0,9.0,32.0,-0.003414001,-0.000597529,263.45386,0.004541375,0.012372965,0.28952578,5.0,0.22477254,97.22581,0.14,0.2,267.3,262.98,MF,MF,0.0
2009,1,AT-Neu,20.0,11.0,46.0,-0.003479731,-0.000986449,260.6815,0.001678841,0.00976757,0.28952578,5.0,0.6287109,98.22581,0.16,0.2,266.38,261.88,MF,MF,0.0
2009,2,AT-Neu,36.0,20.0,80.0,-0.003897268,-0.001943253,263.53717,0.004224242,0.010444458,0.28745319399999997,5.0,0.7135107,99.78571,0.18,0.2,266.8,258.38,MF,MF,0.0
2009,3,AT-Neu,50.0,34.0,109.0,-0.003349023,-0.004704565,267.8853,0.005548029,0.011451111,0.283371182,5.0,0.28468204,96.354836,0.24,0.4,273.36,263.72,MF,MF,0.0
2009,4,AT-Neu,84.0,47.0,188.0,0.07231642,-0.009193562,274.06628,0.002828494,0.012600765,0.276937438,5.0,0.19794841,37.633335,0.53,1.5,288.06,273.24,MF,MF,0.0
2009,5,AT-Neu,92.0,55.0,202.0,0.27540255,-0.008779414,277.10068,0.004336495,0.012713018,0.28776374,5.0,0.30201513,0.9677419,0.67,2.7,292.3,273.66,MF,MF,0.0
2009,6,AT-Neu,87.0,57.0,188.0,0.26470485,-0.008911066,279.99988,0.008079305,0.015244294,0.28099346,5.0,0.2898341,0.0,0.62,2.4,293.66,274.62,MF,MF,0.0
2009,7,AT-Neu,95.0,52.0,209.0,0.26109454,-0.010297678,283.41077,0.009227449,0.02164325,0.2651548,5.0,0.3028254,0.0,0.61,2.4,293.74,279.76,MF,MF,0.0
2009,8,AT-Neu,103.0,42.0,230.0,0.27626306,-0.011987284,284.80722,0.005516949,0.022823703,0.2591155,5.0,0.29902172,0.0,0.77,3.2,295.14,281.38,MF,MF,0.0
2009,9,AT-Neu,78.0,31.0,175.0,0.2030583,-0.008974269,280.90698,0.003937089,0.018681487,0.2591967,5.0,0.29543024,0.0,0.72,2.5,289.34,276.94,MF,MF,0.0
2009,10,AT-Neu,43.0,23.0,95.0,0.10779114,-0.004807942,273.09296,0.00412564,0.013579678,0.27916285,5.0,0.25942075,23.548388,0.54,1.1,282.46,267.0,MF,MF,0.0
2009,11,AT-Neu,23.0,12.0,51.0,0.058321908,-0.001919359,269.54196,0.003925664,0.011988394,0.28952578,5.0,0.18998146,24.3,0.42,0.7,277.66,268.64,MF,MF,0.0
2009,12,AT-Neu,13.0,8.0,29.0,0.000428076,-0.00053668,261.26367,0.003640153,0.011691457,0.28952578,5.0,0.22442947,89.19355,0.28,0.4,264.3,258.7,MF,MF,0.0
2010,1,AT-Neu,21.0,11.0,47.0,-0.001221665,-0.001009889,260.75677,0.001645104,0.00921092,0.28952578,5.0,0.3542498,99.129036,0.18,0.2,265.38,260.08,MF,MF,0.0
2010,2,AT-Neu,37.0,19.0,84.0,0.003733904,-0.002464421,263.12067,0.00302597,0.008311226,0.283371182,5.0,0.6870738,95.64286,0.22,0.3,268.32,260.06,MF,MF,0.0
2010,3,AT-Neu,60.0,34.0,134.0,0.021558143,-0.005298086,267.3919,0.002723314,0.007394387,0.265670946,5.0,0.3017188,77.77419,0.29,0.5,275.4,262.12,MF,MF,0.0
2010,4,AT-Neu,82.0,45.0,184.0,0.08762679,-0.008775257,272.50854,0.003470072,0.009219355,0.27693743800000004,5.0,0.19794841,33.6,0.54,1.4,286.38,269.22,MF,MF,0.0
2010,5,AT-Neu,71.0,53.0,150.0,0.247258,-0.005353391,275.3612,0.00862006,0.014813446,0.31358218,5.0,0.2804201,1.3548387,0.56,1.8,290.56,269.1,MF,MF,0.0
2010,6,AT-Neu,100.0,51.0,220.0,0.32160378,-0.009599827,279.77417,0.007220169,0.019310301,0.28049424,5.0,0.28309298,0.0,0.73,3.0,295.8,276.66,MF,MF,0.0
2010,7,AT-Neu,105.0,47.0,232.0,0.33916086,-0.013846569,285.00476,0.006229229,0.022069458,0.2686337,5.0,0.30944917,0.0,0.72,3.1,296.54,281.46,MF,MF,0.0
2010,8,AT-Neu,85.0,45.0,186.0,0.27292618,-0.008248106,282.50732,0.010482098,0.023931496,0.27391058,5.0,0.29809183,0.0,0.73,2.9,292.32,278.0,MF,MF,0.0
2010,9,AT-Neu,69.0,33.0,153.0,0.20024525,-0.007524177,277.8356,0.004492184,0.02120351,0.24750026,5.0,0.3040034,0.5,0.64,2.1,287.7,274.42,MF,MF,0.0
2010,10,AT-Neu,48.0,20.0,107.0,0.09727172,-0.005383074,273.02228,0.003391578,0.01836586,0.26911572,5.0,0.26825404,22.709677,0.54,1.2,281.52,271.18,MF,MF,0.0
2010,11,AT-Neu,23.0,13.0,50.0,0.043263704,-0.001397096,267.8693,0.004178254,0.012062016,0.28952578,5.0,0.22600906,36.066666,0.35,0.5,275.72,265.22,MF,MF,0.0
2010,12,AT-Neu,14.0,9.0,30.0,-0.002851689,-0.000488162,261.04773,0.003729899,0.011299732,0.28952578,5.0,0.22442947,100.0,0.23,0.3,265.84,257.76,MF,MF,0.0
2011,1,AT-Neu,21.0,11.0,47.0,0.01430571,-0.001215279,262.82367,0.001586283,0.009494437,0.28952578,5.0,0.3542498,83.51613,0.24,0.3,269.3,261.78,MF,MF,0.0
2011,2,AT-Neu,39.0,18.0,88.0,0.023179026,-0.003444858,265.7978,0.001563674,0.006879856,0.283371182,5.0,0.6948624,72.78571,0.27,0.4,272.44,263.88,MF,MF,0.0
2011,3,AT-Neu,64.0,30.0,145.0,0.058573388,-0.007123135,269.5346,0.002066768,0.005216725,0.256986988,5.0,0.29966563,44.064518,0.42,0.8,280.02,267.56,MF,MF,0.0
2011,4,AT-Neu,90.0,44.0,204.0,0.15106861,-0.009759389,274.06744,0.001899419,0.005529861,0.29111783,5.0,0.21869281,5.5333333,0.6,1.7,289.28,273.48,MF,MF,0.0
2011,5,AT-Neu,101.0,49.0,226.0,0.27441964,-0.010538466,276.9087,0.006215984,0.01018217,0.28776374,5.0,0.28091756,0.48387095,0.68,2.6,292.6,275.78,MF,MF,0.0
2011,6,AT-Neu,91.0,50.0,197.0,0.33299106,-0.009628609,281.28003,0.007137031,0.015252434,0.29800907,5.0,0.2664268,0.0,0.69,2.7,293.6,274.0,MF,MF,0.0
2011,7,AT-Neu,89.0,49.0,195.0,0.31494242,-0.009383671,281.27185,0.007394523,0.020747539,0.26963598,5.0,0.2834669,0.0,0.71,2.9,292.16,277.54,MF,MF,0.0
2011,8,AT-Neu,98.0,41.0,218.0,0.2504512,-0.011725947,284.10638,0.006642823,0.021174377,0.26131037,5.0,0.2688366,0.0,0.73,2.7,294.18,282.5,MF,MF,0.0
2011,9,AT-Neu,76.0,30.0,171.0,0.18500371,-0.008486636,281.33142,0.005577469,0.019614816,0.25860095,5.0,0.28068694,1.9,0.72,2.5,292.06,278.7,MF,MF,0.0
2011,10,AT-Neu,51.0,19.0,116.0,0.11031266,-0.005945243,272.35004,0.003536393,0.015756685,0.2626609,5.0,0.2440892,2.1612904,0.64,1.4,285.08,274.66,MF,MF,0.0
2011,11,AT-Neu,34.0,12.0,79.0,0.044520196,-0.004922766,271.623,0.000309206,0.009423068,0.28952578,5.0,0.1450029,0.0,0.52,0.9,279.8,272.26,MF,MF,0.0
2011,12,AT-Neu,14.0,9.0,31.0,0.001221764,-0.001052804,264.05655,0.005038812,0.008884411,0.28952578,5.0,0.20467153,70.354836,0.36,0.5,272.04,263.86,MF,MF,0.0
2012,1,AT-Neu,37.2,17.8,83.4,0.009482035199999999,-0.0031745718,264.13633799999997,0.0017805762,0.0097046454,0.30272375199999996,5.0,0.51982933,87.57004719999999,0.22600000000000003,0.31999999999999995,269.97200000000004,262.224,MF,MF,1.0
2012,2,AT-Neu,37.0,20.0,83.0,-0.003897268,-0.002350256,260.3408,0.002137793,0.0130034,0.283371182,5.0,0.7188042,100.0,0.17,0.2,264.22,256.1,MF,MF,0.0
2012,3,AT-Neu,68.0,29.0,152.0,0.015044373,-0.007852577,270.96265,0.001970027,0.009934614,0.256986988,5.0,0.47698045,82.41936,0.27,0.5,278.52,269.28,MF,MF,0.0
2012,4,AT-Neu,79.0,46.0,174.0,0.07884396,-0.007204898,272.27655,0.005065416,0.009173235,0.27037108,5.0,0.20088528,47.033333,0.51,1.4,287.62,265.92,MF,MF,0.0
2012,5,AT-Neu,102.0,57.0,226.0,0.26257768,-0.009573787,276.04825,0.003846162,0.010881604,0.33353588,5.0,0.29794502,2.3225806,0.68,2.6,291.28,272.9,MF,MF,0.0
2012,6,AT-Neu,105.0,56.0,232.0,0.32053638,-0.009786412,281.33316,0.008798091,0.017709667,0.29097322,5.0,0.26832283,0.0,0.63,2.3,295.24,279.26,MF,MF,0.0
2012,7,AT-Neu,93.0,50.0,204.0,0.34319964,-0.009751774,283.4234,0.009719077,0.022363327,0.29147348,5.0,0.31299365,0.0,0.7,2.9,293.84,278.24,MF,MF,0.0
2012,8,AT-Neu,101.0,40.0,225.0,0.26279667,-0.012000538,284.62714,0.008022528,0.026539695,0.27288705,5.0,0.28845432,0.0,0.75,2.9,294.88,280.94,MF,MF,0.0
2012,9,AT-Neu,71.0,32.0,159.0,0.20833641,-0.007520162,279.43973,0.0056012,0.023342805,0.26167026,5.0,0.3009312,0.0,0.75,2.8,289.52,277.64,MF,MF,0.0
2012,10,AT-Neu,48.0,20.0,106.0,0.10947591,-0.005028054,274.54938,0.004619259,0.018242987,0.27861357,5.0,0.27556,7.354839,0.62,1.4,282.56,274.82,MF,MF,0.0
2012,11,AT-Neu,25.0,12.0,55.0,0.051743932,-0.001718529,269.1306,0.004330586,0.014551045,0.28952578,5.0,0.22003768,9.733334,0.49,0.9,278.0,268.62,MF,MF,0.0
2012,12,AT-Neu,15.0,9.0,34.0,-0.003414001,-0.000755973,262.15875,0.003837729,0.012787574,0.28952578,5.0,0.22071211,97.19355,0.21,0.3,266.94,258.86,MF,MF,0.0
2013,1,AT-Neu,45.8,21.6,103.0,0.021441045799999996,-0.004397221,265.89190399999995,0.001864909,0.0089058064,0.304772818,5.0,0.508912496,76.55714359999999,0.274,0.44000000000000006,272.9,263.71999999999997,MF,MF,1.0
2010,9,AU-ASM,109.0,32.0,237.0,0.021027043,-0.009314641,292.8688,0.001719599,0.004057333,0.19916466,6.0,-0.16500188,0.0,0.27,0.5,304.86,286.46,CSH,SH,0.0
2010,10,AU-ASM,124.0,33.0,270.0,0.0194622,-0.011624225,296.77032,0.001113228,0.003016233,0.1658018,6.0,-0.17427786,0.0,0.25,0.5,310.18,288.7,CSH,SH,0.0
2010,11,AU-ASM,155.0,36.0,340.0,0.007830387,-0.013888866,301.00992,0.000980063,0.00381289,0.13309012,6.0,-0.21618702,0.0,0.22,0.4,316.6,291.68,CSH,SH,0.0
2010,12,AU-ASM,148.0,42.0,320.0,0.022735354,-0.014065012,302.5536,0.003663574,0.005756865,0.13641785,6.0,-0.18855268,0.0,0.25,0.5,317.6,294.3,CSH,SH,0.0
2011,1,AU-ASM,148.0,44.0,318.0,0.015952803,-0.012819409,303.67914,0.004692713,0.009336351,0.1539862,6.0,-0.18696657,0.0,0.25,0.5,319.14,296.5,CSH,SH,0.0
2011,2,AU-ASM,130.0,54.0,273.0,0.059709672,-0.009780116,301.10443,0.003569906,0.011926194,0.19496039,6.0,-0.13364701,0.0,0.34,0.7,310.98,295.36,CSH,SH,0.0
2011,3,AU-ASM,116.0,50.0,243.0,0.07701619,-0.008398451,297.54437,0.003965847,0.012228467,0.20967996,6.0,-0.094694816,0.0,0.3,0.6,306.9,291.94,CSH,SH,0.0
2011,4,AU-ASM,115.0,26.0,254.0,0.045286838,-0.011539407,295.61823,1.83e-05,0.007554012,0.13219799,6.0,-0.12400091,0.0,0.33,0.6,308.14,288.18,CSH,SH,0.0
2011,5,AU-ASM,91.0,22.0,200.0,0.023426035,-0.008343101,290.21533,1.27e-05,0.00399681,0.12936142,6.0,-0.15622887,0.0,0.28,0.4,302.98,282.18,CSH,SH,0.0
2011,6,AU-ASM,78.0,18.0,173.0,0.01663551,-0.006183669,286.78784,0.000375227,0.000406191,0.16782859,6.0,-0.16006878,0.0,0.27,0.3,298.14,278.66,CSH,SH,0.0
2011,7,AU-ASM,81.0,20.0,179.0,0.010931288,-0.006931633,288.26404,0.00046365,0.000851582,0.12423328,6.0,-0.1899464,0.0,0.27,0.3,301.56,281.06,CSH,SH,0.0
2011,8,AU-ASM,108.0,20.0,242.0,0.004508378,-0.009880818,292.38373,8.39e-07,0.000839716,0.10910988,6.0,-0.20777915,0.0,0.23,0.4,307.1,282.74,CSH,SH,0.0
2011,9,AU-ASM,116.2,26.8,257.0,0.0036629912,-0.0116334192,295.359278,0.0004721558,0.0011210038,0.12048837000000001,6.0,-0.22712912000000002,0.0,0.20800000000000002,0.38,309.908,285.64,CSH,SH,1.0
2011,10,AU-ASM,124.0,40.0,270.0,0.002338216,-0.0146272,301.55707,0.000567761,0.00058047,0.111179166,6.0,-0.23609409,0.0,0.2,0.4,314.32,291.7,CSH,SH,0.0
2011,11,AU-ASM,128.0,43.0,276.0,-0.000897789,-0.012940902,302.33588,0.000974014,0.001553646,0.12735641,6.0,-0.24276868,0.0,0.18,0.3,317.84,292.02,CSH,SH,0.0
2011,12,AU-ASM,141.0,50.0,303.0,-0.001257519,-0.014950447,305.72452,0.000652357,0.002194133,0.09130481,6.0,-0.2528366,0.0,0.15,0.3,320.86,296.62,CSH,SH,0.0
