,start,end,duration_days,site_id,IGBP
360,2007-01-01 00:00:00,2008-02-20 23:30:00,416,FI-Lom,WET
361,2008-03-02 00:00:00,2009-12-31 23:30:00,670,FI-Lom,WET
362,2001-01-01 00:00:00,2001-11-18 23:30:00,322,FI-Sod,ENF
363,2002-02-27 00:00:00,2002-03-28 23:30:00,30,FI-Sod,ENF
364,2002-04-26 00:00:00,2003-05-30 23:30:00,400,FI-Sod,ENF
365,2003-06-10 00:00:00,2004-11-30 23:30:00,540,FI-Sod,ENF
366,2004-12-17 00:00:00,2009-10-21 23:30:00,1770,FI-Sod,ENF
367,2009-11-16 00:00:00,2010-05-09 23:30:00,175,FI-Sod,ENF
368,2010-05-20 00:00:00,2010-06-28 23:30:00,40,FI-Sod,ENF
369,2010-08-08 00:00:00,2012-06-19 23:30:00,682,FI-Sod,ENF
370,2012-07-29 00:00:00,2014-05-25 23:30:00,666,FI-Sod,ENF
371,2014-06-06 00:00:00,2014-12-31 23:30:00,209,FI-Sod,ENF
372,1996-07-12 00:00:00,1996-11-24 23:30:00,136,FR-LBr,ENF
373,1997-02-11 00:00:00,1997-12-28 23:30:00,321,FR-LBr,ENF
374,1998-06-25 00:00:00,1999-06-10 23:30:00,351,FR-LBr,ENF
375,2000-04-29 00:00:00,2003-01-01 23:30:00,978,FR-LBr,ENF
376,2003-03-20 00:00:00,2003-06-30 23:30:00,103,FR-LBr,ENF
377,2003-07-12 00:00:00,2003-12-30 23:30:00,172,FR-LBr,ENF
378,2004-01-20 00:00:00,2004-02-06 23:30:00,18,FR-LBr,ENF
379,2004-02-24 00:00:00,2004-03-07 23:30:00,13,FR-LBr,ENF
380,2004-03-30 00:00:00,2004-04-06 23:30:00,8,FR-LBr,ENF
381,2004-04-30 00:00:00,2008-01-17 23:30:00,1358,FR-LBr,ENF
382,2008-02-01 00:00:00,2008-12-31 23:30:00,335,FR-LBr,ENF
383,2000-07-26 00:00:00,2000-09-11 23:30:00,48,FR-Pue,EBF
384,2000-09-24 00:00:00,2000-11-15 23:30:00,53,FR-Pue,EBF
385,2000-11-29 00:00:00,2009-08-17 23:30:00,3184,FR-Pue,EBF
386,2009-09-02 00:00:00,2010-06-28 23:30:00,300,FR-Pue,EBF
387,2010-07-09 00:00:00,2010-12-05 23:30:00,150,FR-Pue,EBF
388,2010-12-19 00:00:00,2011-08-04 23:30:00,229,FR-Pue,EBF
389,2011-09-01 00:00:00,2012-01-08 23:30:00,130,FR-Pue,EBF
390,2012-03-11 00:00:00,2014-12-31 23:30:00,1026,FR-Pue,EBF
391,2011-02-10 00:00:00,2011-06-16 23:30:00,127,GH-Ank,EBF
392,2011-07-12 00:00:00,2011-08-14 23:30:00,34,GH-Ank,EBF
393,2011-09-05 00:00:00,2011-09-18 23:30:00,14,GH-Ank,EBF
394,2011-09-30 00:00:00,2012-03-07 23:30:00,160,GH-Ank,EBF
395,2012-04-15 00:00:00,2012-04-25 23:30:00,11,GH-Ank,EBF
396,2012-05-13 00:00:00,2012-05-13 23:30:00,1,GH-Ank,EBF
397,2012-05-24 00:00:00,2012-11-10 23:30:00,171,GH-Ank,EBF
398,,2014-12-04 23:30:00,,GH-Ank,EBF
399,2008-06-19 00:00:00,2008-11-01 23:30:00,136,GL-NuF,WET
400,2009-05-16 00:00:00,2009-11-04 23:30:00,173,GL-NuF,WET
401,2010-04-29 00:00:00,2010-07-22 23:30:00,85,GL-NuF,WET
402,2010-08-02 00:00:00,2010-10-13 23:30:00,73,GL-NuF,WET
403,2011-05-18 00:00:00,2011-10-18 23:30:00,154,GL-NuF,WET
404,2012-06-04 00:00:00,2012-06-17 23:30:00,14,GL-NuF,WET
405,2012-07-08 00:00:00,2012-11-06 23:30:00,122,GL-NuF,WET
406,2013-05-24 00:00:00,2013-10-25 23:30:00,155,GL-NuF,WET
407,2014-05-28 00:00:00,2014-08-03 23:30:00,68,GL-NuF,WET
408,2008-04-13 00:00:00,2008-05-08 23:30:00,26,GL-ZaF,WET
409,2008-05-26 00:00:00,2008-06-06 23:30:00,12,GL-ZaF,WET
410,2008-06-27 00:00:00,2008-07-24 23:30:00,28,GL-ZaF,WET
411,2008-08-04 00:00:00,2008-08-29 23:30:00,26,GL-ZaF,WET
412,2009-08-01 00:00:00,2009-10-19 23:30:00,80,GL-ZaF,WET
413,2010-05-09 00:00:00,2010-05-09 23:30:00,1,GL-ZaF,WET
414,2010-07-10 00:00:00,2010-11-07 23:30:00,121,GL-ZaF,WET
415,2011-05-14 00:00:00,2011-05-21 23:30:00,8,GL-ZaF,WET
416,2011-06-04 00:00:00,2011-06-05 23:30:00,2,GL-ZaF,WET
417,2011-06-16 00:00:00,2011-08-04 23:30:00,50,GL-ZaF,WET
418,2011-08-20 00:00:00,2011-10-29 23:30:00,71,GL-ZaF,WET
419,2000-06-07 00:00:00,2000-08-27 23:30:00,82,GL-ZaH,GRA
420,2001-06-04 00:00:00,2001-08-30 23:30:00,88,GL-ZaH,GRA
421,2002-06-13 00:00:00,2002-08-25 23:30:00,74,GL-ZaH,GRA
422,2003-06-02 00:00:00,2003-09-03 23:30:00,94,GL-ZaH,GRA
423,2004-05-30 00:00:00,2004-09-02 23:30:00,96,GL-ZaH,GRA
424,2005-05-18 00:00:00,2005-08-31 23:30:00,106,GL-ZaH,GRA
425,2006-05-30 00:00:00,2006-08-29 23:30:00,92,GL-ZaH,GRA
426,2007-05-25 00:00:00,2007-10-29 23:30:00,158,GL-ZaH,GRA
427,2008-04-02 00:00:00,2008-06-01 23:30:00,61,GL-ZaH,GRA
428,2008-06-15 00:00:00,2008-11-01 23:30:00,140,GL-ZaH,GRA
429,2009-05-19 00:00:00,2009-10-26 23:30:00,161,GL-ZaH,GRA
430,2010-05-02 00:00:00,2010-11-05 23:30:00,188,GL-ZaH,GRA
431,2011-05-08 00:00:00,2011-08-11 23:30:00,96,GL-ZaH,GRA
432,2012-05-07 00:00:00,2012-05-31 23:30:00,25,GL-ZaH,GRA
433,2012-07-08 00:00:00,2012-10-31 23:30:00,116,GL-ZaH,GRA
434,2013-04-29 00:00:00,2013-11-01 23:30:00,187,GL-ZaH,GRA
435,2014-04-17 00:00:00,2014-10-21 23:30:00,188,GL-ZaH,GRA
436,2011-06-08 00:00:00,2013-07-01 23:30:00,755,IT-CA1,DBF
437,2013-11-01 00:00:00,2014-12-17 23:30:00,412,IT-CA1,DBF
438,2011-07-13 00:00:00,2011-08-25 23:30:00,44,IT-CA2,CRO
439,2011-10-07 00:00:00,2011-12-01 23:30:00,56,IT-CA2,CRO
440,2011-12-12 00:00:00,2014-09-24 23:30:00,1018,IT-CA2,CRO
441,2014-11-09 00:00:00,2014-12-17 23:30:00,39,IT-CA2,CRO
442,2011-11-14 00:00:00,2012-01-14 23:30:00,62,IT-CA3,DBF
443,2012-01-31 00:00:00,2012-07-21 23:30:00,173,IT-CA3,DBF
444,2012-08-12 00:00:00,2014-01-09 23:30:00,516,IT-CA3,DBF
445,2014-03-28 00:00:00,2014-06-20 23:30:00,85,IT-CA3,DBF
446,2014-07-08 00:00:00,2014-10-01 23:30:00,86,IT-CA3,DBF
447,2014-10-15 00:00:00,2014-11-30 23:30:00,47,IT-CA3,DBF
448,1996-06-24 00:00:00,1996-09-05 23:30:00,74,IT-Col,DBF
449,1996-10-02 00:00:00,1996-10-04 23:30:00,3,IT-Col,DBF
450,1996-10-17 00:00:00,1996-11-17 23:30:00,32,IT-Col,DBF
451,1996-12-14 00:00:00,1997-03-19 23:30:00,96,IT-Col,DBF
452,1997-04-30 00:00:00,1997-07-18 23:30:00,80,IT-Col,DBF
453,1997-08-02 00:00:00,1997-08-02 23:30:00,1,IT-Col,DBF
454,1997-08-13 00:00:00,1997-09-19 23:30:00,38,IT-Col,DBF
455,1997-11-05 00:00:00,1998-02-04 23:30:00,92,IT-Col,DBF
456,1998-02-16 00:00:00,1998-11-25 23:30:00,283,IT-Col,DBF
457,1999-05-04 00:00:00,1999-05-09 23:30:00,6,IT-Col,DBF
458,1999-05-20 00:00:00,1999-07-29 23:30:00,71,IT-Col,DBF
459,1999-08-13 00:00:00,1999-11-22 23:30:00,102,IT-Col,DBF
460,2000-01-27 00:00:00,2000-02-09 23:30:00,14,IT-Col,DBF
461,2000-04-21 00:00:00,2000-04-25 23:30:00,5,IT-Col,DBF
462,2000-05-06 00:00:00,2000-07-15 23:30:00,71,IT-Col,DBF
463,2000-07-27 00:00:00,2001-11-15 23:30:00,477,IT-Col,DBF
464,2001-11-27 00:00:00,2001-12-09 23:30:00,13,IT-Col,DBF
465,2002-03-24 00:00:00,2002-05-30 23:30:00,68,IT-Col,DBF
466,2002-09-28 00:00:00,2002-09-30 23:30:00,3,IT-Col,DBF
467,2002-10-13 00:00:00,2002-10-31 23:30:00,19,IT-Col,DBF
468,2002-11-27 00:00:00,2002-11-29 23:30:00,3,IT-Col,DBF
469,2003-07-01 00:00:00,2003-07-01 23:30:00,1,IT-Col,DBF
470,2003-07-24 00:00:00,2003-08-11 23:30:00,19,IT-Col,DBF
471,2003-09-06 00:00:00,2003-09-30 23:30:00,25,IT-Col,DBF
472,2004-05-29 00:00:00,2004-06-12 23:30:00,15,IT-Col,DBF
473,2004-07-29 00:00:00,2005-03-05 23:30:00,220,IT-Col,DBF
474,2005-03-27 00:00:00,2005-08-26 23:30:00,153,IT-Col,DBF
475,2005-10-03 00:00:00,2005-10-21 23:30:00,19,IT-Col,DBF
476,2005-11-05 00:00:00,2005-11-10 23:30:00,6,IT-Col,DBF
477,2005-12-14 00:00:00,2005-12-28 23:30:00,15,IT-Col,DBF
478,2006-08-05 00:00:00,2007-02-25 23:30:00,205,IT-Col,DBF
479,2007-04-20 00:00:00,2007-06-26 23:30:00,68,IT-Col,DBF
480,2007-07-23 00:00:00,2008-07-15 23:30:00,359,IT-Col,DBF
481,2008-07-30 00:00:00,2008-11-06 23:30:00,100,IT-Col,DBF
482,2008-11-17 00:00:00,2008-11-26 23:30:00,10,IT-Col,DBF
483,2009-01-13 00:00:00,2009-01-26 23:30:00,14,IT-Col,DBF
484,2009-02-13 00:00:00,2009-03-05 23:30:00,21,IT-Col,DBF
485,2009-03-20 00:00:00,2009-04-20 23:30:00,32,IT-Col,DBF
486,2009-05-03 00:00:00,2009-07-13 23:30:00,72,IT-Col,DBF
487,2009-07-27 00:00:00,2009-10-20 23:30:00,86,IT-Col,DBF
488,2009-11-07 00:00:00,2010-01-29 23:30:00,84,IT-Col,DBF
489,2010-02-27 00:00:00,2010-02-28 23:30:00,2,IT-Col,DBF
490,2010-03-26 00:00:00,2010-03-26 23:30:00,1,IT-Col,DBF
491,2010-04-21 00:00:00,2010-05-31 23:30:00,41,IT-Col,DBF
492,2010-07-02 00:00:00,2010-08-09 23:30:00,39,IT-Col,DBF
493,2010-08-28 00:00:00,2010-10-16 23:30:00,50,IT-Col,DBF
494,2010-10-27 00:00:00,2010-10-31 23:30:00,5,IT-Col,DBF
495,2010-11-25 00:00:00,2010-12-15 23:30:00,21,IT-Col,DBF
496,2011-01-01 00:00:00,2011-01-20 23:30:00,20,IT-Col,DBF
497,2011-02-13 00:00:00,2012-01-05 23:30:00,327,IT-Col,DBF
498,2012-02-25 00:00:00,2012-04-14 23:30:00,50,IT-Col,DBF
499,2012-05-30 00:00:00,2012-11-14 23:30:00,169,IT-Col,DBF
500,2012-12-19 00:00:00,2013-01-15 23:30:00,28,IT-Col,DBF
501,2013-02-24 00:00:00,2013-04-14 23:30:00,50,IT-Col,DBF
502,2013-04-25 00:00:00,2013-08-05 23:30:00,103,IT-Col,DBF
503,2013-09-11 00:00:00,2013-11-11 23:30:00,62,IT-Col,DBF
504,2013-12-03 00:00:00,2014-12-31 23:30:00,394,IT-Col,DBF
505,2000-03-21 00:00:00,2001-07-14 23:30:00,481,IT-Cpz,EBF
506,2001-10-01 00:00:00,2001-12-17 23:30:00,78,IT-Cpz,EBF
507,2002-01-14 00:00:00,2002-01-29 23:30:00,16,IT-Cpz,EBF
508,2002-03-09 00:00:00,2002-10-15 23:30:00,221,IT-Cpz,EBF
509,2002-10-30 00:00:00,2002-11-07 23:30:00,9,IT-Cpz,EBF
510,2002-12-27 00:00:00,2003-05-11 23:30:00,136,IT-Cpz,EBF
511,2003-05-22 00:00:00,2004-06-12 23:30:00,388,IT-Cpz,EBF
512,2004-06-26 00:00:00,2004-08-22 23:30:00,58,IT-Cpz,EBF
513,2004-10-19 00:00:00,2005-08-10 23:30:00,296,IT-Cpz,EBF
514,2005-09-26 00:00:00,2005-10-08 23:30:00,13,IT-Cpz,EBF
515,2005-11-02 00:00:00,2005-11-26 23:30:00,25,IT-Cpz,EBF
516,2005-12-07 00:00:00,2006-06-08 23:30:00,184,IT-Cpz,EBF
517,2006-06-26 00:00:00,2008-01-06 23:30:00,560,IT-Cpz,EBF
518,2008-01-30 00:00:00,2008-08-30 23:30:00,214,IT-Cpz,EBF
519,2008-09-15 00:00:00,2008-12-09 23:30:00,86,IT-Cpz,EBF
520,2013-01-01 00:00:00,2013-12-02 23:30:00,336,IT-Isp,DBF
521,2014-01-13 00:00:00,2014-09-02 23:30:00,233,IT-Isp,DBF
522,2014-09-14 00:00:00,2014-12-31 23:30:00,109,IT-Isp,DBF
523,2000-07-23 00:00:00,2000-07-26 23:30:00,4,IT-La2,ENF
524,2000-08-12 00:00:00,2001-07-24 23:30:00,347,IT-La2,ENF
525,2001-08-07 00:00:00,2001-10-30 23:30:00,85,IT-La2,ENF
526,2001-11-10 00:00:00,2001-11-27 23:30:00,18,IT-La2,ENF
527,2001-12-21 00:00:00,2002-04-02 23:30:00,103,IT-La2,ENF
528,2004-04-07 00:00:00,2004-11-04 23:30:00,212,IT-Noe,CSH
529,2004-12-27 00:00:00,2007-04-06 23:30:00,831,IT-Noe,CSH
530,2007-04-22 00:00:00,2007-06-03 23:30:00,43,IT-Noe,CSH
531,2007-06-15 00:00:00,2008-01-06 23:30:00,206,IT-Noe,CSH
532,2008-01-17 00:00:00,2008-12-29 23:30:00,348,IT-Noe,CSH
533,2009-01-12 00:00:00,2009-10-12 23:30:00,274,IT-Noe,CSH
534,2009-10-23 00:00:00,2009-10-24 23:30:00,2,IT-Noe,CSH
535,2009-11-11 00:00:00,2009-12-02 23:30:00,22,IT-Noe,CSH
536,2009-12-13 00:00:00,2009-12-21 23:30:00,9,IT-Noe,CSH
537,2010-01-08 00:00:00,2010-06-22 23:30:00,166,IT-Noe,CSH
538,2010-07-05 00:00:00,2011-03-07 23:30:00,246,IT-Noe,CSH
539,2011-07-31 00:00:00,2011-08-10 23:30:00,11,IT-Noe,CSH
540,2011-08-27 00:00:00,2011-11-04 23:30:00,70,IT-Noe,CSH
541,2011-11-17 00:00:00,2012-10-28 23:30:00,347,IT-Noe,CSH
542,2012-11-20 00:00:00,2013-02-24 23:30:00,97,IT-Noe,CSH
543,2013-03-17 00:00:00,2013-06-29 23:30:00,105,IT-Noe,CSH
544,2013-08-01 00:00:00,2014-01-30 23:30:00,183,IT-Noe,CSH
545,2014-02-18 00:00:00,2014-10-11 23:30:00,236,IT-Noe,CSH
546,2002-03-23 00:00:00,2004-10-20 23:30:00,943,IT-PT1,DBF
547,2000-05-14 00:00:00,2001-02-08 23:30:00,271,IT-Ro1,DBF
548,2001-02-25 00:00:00,2001-03-05 23:30:00,9,IT-Ro1,DBF
549,2001-03-21 00:00:00,2003-08-10 23:30:00,873,IT-Ro1,DBF
550,2003-08-29 00:00:00,2005-05-12 23:30:00,623,IT-Ro1,DBF
551,2005-05-25 00:00:00,2007-03-04 23:30:00,649,IT-Ro1,DBF
552,2007-04-30 00:00:00,2007-05-20 23:30:00,21,IT-Ro1,DBF
553,2007-06-10 00:00:00,2007-08-05 23:30:00,57,IT-Ro1,DBF
554,2008-02-20 00:00:00,2008-03-27 23:30:00,37,IT-Ro1,DBF
555,2008-04-07 00:00:00,2008-12-31 23:30:00,269,IT-Ro1,DBF
556,2002-01-01 00:00:00,2004-02-15 23:30:00,776,IT-Ro2,DBF
557,2004-02-27 00:00:00,2005-07-13 23:30:00,503,IT-Ro2,DBF
558,2005-07-26 00:00:00,2008-02-05 23:30:00,925,IT-Ro2,DBF
559,2008-04-26 00:00:00,2008-07-06 23:30:00,72,IT-Ro2,DBF
560,2008-07-31 00:00:00,2008-09-06 23:30:00,38,IT-Ro2,DBF
561,2008-09-25 00:00:00,2008-11-04 23:30:00,41,IT-Ro2,DBF
562,2008-11-20 00:00:00,2008-12-02 23:30:00,13,IT-Ro2,DBF
563,,2012-12-31 23:30:00,,IT-Ro2,DBF
564,1999-01-01 00:00:00,2000-05-31 23:30:00,517,IT-SRo,ENF
565,2000-06-15 00:00:00,2002-02-08 23:30:00,604,IT-SRo,ENF
566,2002-03-10 00:00:00,2002-05-31 23:30:00,83,IT-SRo,ENF
567,2002-06-12 00:00:00,2002-12-28 23:30:00,200,IT-SRo,ENF
568,2003-01-08 00:00:00,2004-06-21 23:30:00,531,IT-SRo,ENF
569,2004-07-07 00:00:00,2005-05-02 23:30:00,300,IT-SRo,ENF
570,2005-09-18 00:00:00,2007-01-18 23:30:00,488,IT-SRo,ENF
571,2007-01-29 00:00:00,2007-12-01 23:30:00,307,IT-SRo,ENF
572,2007-12-14 00:00:00,2008-01-22 23:30:00,40,IT-SRo,ENF
573,2008-02-16 00:00:00,2008-05-03 23:30:00,78,IT-SRo,ENF
574,2008-05-16 00:00:00,2008-08-18 23:30:00,95,IT-SRo,ENF
575,2008-12-27 00:00:00,2009-07-12 23:30:00,198,IT-SRo,ENF
576,2009-09-04 00:00:00,2010-01-02 23:30:00,121,IT-SRo,ENF
577,2010-01-14 00:00:00,2010-02-10 23:30:00,28,IT-SRo,ENF
578,2010-03-08 00:00:00,2010-04-19 23:30:00,43,IT-SRo,ENF
579,2010-05-03 00:00:00,2010-12-05 23:30:00,217,IT-SRo,ENF
580,2010-12-17 00:00:00,2010-12-29 23:30:00,13,IT-SRo,ENF
581,2011-01-18 00:00:00,2011-12-02 23:30:00,319,IT-SRo,ENF
582,2011-12-17 00:00:00,2011-12-21 23:30:00,5,IT-SRo,ENF
583,2012-01-01 00:00:00,2012-12-31 23:30:00,366,IT-SRo,ENF
584,2004-04-16 00:00:00,2004-12-28 23:30:00,257,JP-MBF,DBF
585,2005-01-14 00:00:00,2005-07-25 23:30:00,193,JP-MBF,DBF
586,2005-08-21 00:00:00,2005-12-31 23:30:00,133,JP-MBF,DBF
587,2002-10-11 00:00:00,2003-12-20 23:30:00,436,JP-SMF,MF
588,2004-01-11 00:00:00,2004-06-27 23:30:00,169,JP-SMF,MF
589,2004-09-24 00:00:00,2005-04-20 23:30:00,209,JP-SMF,MF
590,2005-05-09 00:00:00,2005-06-10 23:30:00,33,JP-SMF,MF
591,2005-06-27 00:00:00,2006-12-31 23:30:00,553,JP-SMF,MF
592,2003-01-01 00:00:00,2004-06-08 23:30:00,525,MY-PSO,EBF
593,2004-11-21 00:00:00,2005-03-25 23:30:00,125,MY-PSO,EBF
594,2005-05-04 00:00:00,2006-05-03 23:30:00,365,MY-PSO,EBF
595,2006-05-27 00:00:00,2007-02-13 23:30:00,263,MY-PSO,EBF
596,2007-03-01 00:00:00,2008-10-18 23:30:00,598,MY-PSO,EBF
597,2008-11-01 00:00:00,2008-12-24 23:30:00,54,MY-PSO,EBF
598,2009-01-23 00:00:00,2009-03-20 23:30:00,57,MY-PSO,EBF
599,2009-04-24 00:00:00,2009-12-31 23:30:00,252,MY-PSO,EBF
600,2004-01-22 00:00:00,2004-01-22 23:30:00,1,NL-Hor,GRA
601,2004-03-10 00:00:00,2004-03-12 23:30:00,3,NL-Hor,GRA
602,2004-03-31 00:00:00,2004-04-06 23:30:00,7,NL-Hor,GRA
603,2004-04-21 00:00:00,2004-05-23 23:30:00,33,NL-Hor,GRA
604,2004-06-03 00:00:00,2004-08-25 23:30:00,84,NL-Hor,GRA
605,2004-10-07 00:00:00,2005-02-07 23:30:00,124,NL-Hor,GRA
606,2005-02-26 00:00:00,2006-01-06 23:30:00,315,NL-Hor,GRA
607,2006-06-29 00:00:00,2008-07-25 23:30:00,758,NL-Hor,GRA
608,2008-08-07 00:00:00,2008-09-11 23:30:00,36,NL-Hor,GRA
609,2008-09-23 00:00:00,2008-09-24 23:30:00,2,NL-Hor,GRA
610,2008-10-07 00:00:00,2009-05-31 23:30:00,237,NL-Hor,GRA
611,2009-07-09 00:00:00,2011-01-31 23:30:00,572,NL-Hor,GRA
612,2011-02-11 00:00:00,2011-09-06 23:30:00,208,NL-Hor,GRA
613,2007-03-06 00:00:00,2007-04-08 23:30:00,34,PA-SPn,DBF
614,2007-05-09 00:00:00,2009-06-30 23:30:00,784,PA-SPn,DBF
615,2007-03-22 00:00:00,2007-04-08 23:30:00,18,PA-SPs,GRA
616,2007-05-10 00:00:00,2007-05-18 23:30:00,9,PA-SPs,GRA
617,2007-06-02 00:00:00,2009-12-31 23:30:00,944,PA-SPs,GRA
618,2002-07-04 00:00:00,2002-10-22 23:30:00,111,RU-Che,WET
619,2002-11-07 00:00:00,2002-11-24 23:30:00,18,RU-Che,WET
620,2003-05-11 00:00:00,2003-11-28 23:30:00,202,RU-Che,WET
621,2003-12-31 00:00:00,2004-01-14 23:30:00,15,RU-Che,WET
622,2004-04-22 00:00:00,2004-09-27 23:30:00,159,RU-Che,WET
623,2005-07-20 00:00:00,2005-10-19 23:30:00,92,RU-Che,WET
624,2003-04-28 00:00:00,2003-09-11 23:30:00,137,RU-Cok,OSH
625,2004-06-30 00:00:00,2004-09-08 23:30:00,71,RU-Cok,OSH
626,2005-06-25 00:00:00,2005-08-21 23:30:00,58,RU-Cok,OSH
627,2006-04-26 00:00:00,2006-04-28 23:30:00,3,RU-Cok,OSH
628,2006-06-27 00:00:00,2006-08-25 23:30:00,60,RU-Cok,OSH
629,2007-07-12 00:00:00,2007-09-20 23:30:00,71,RU-Cok,OSH
630,2008-05-03 00:00:00,2008-09-24 23:30:00,145,RU-Cok,OSH
631,2009-04-25 00:00:00,2009-08-16 23:30:00,114,RU-Cok,OSH
632,2009-08-30 00:00:00,2009-08-30 23:30:00,1,RU-Cok,OSH
633,2010-05-10 00:00:00,2010-08-31 23:30:00,114,RU-Cok,OSH
634,2011-05-18 00:00:00,2011-08-15 23:30:00,90,RU-Cok,OSH
635,2012-06-11 00:00:00,2012-09-17 23:30:00,99,RU-Cok,OSH
636,2013-04-28 00:00:00,2013-06-26 23:30:00,60,RU-Cok,OSH
637,2013-07-16 00:00:00,2013-07-27 23:30:00,12,RU-Cok,OSH
638,2013-08-15 00:00:00,2013-09-08 23:30:00,25,RU-Cok,OSH
639,2002-06-29 00:00:00,2003-01-05 23:30:00,191,RU-Ha1,GRA
640,2003-05-02 00:00:00,2003-10-27 23:30:00,179,RU-Ha1,GRA
641,2004-04-26 00:00:00,2004-12-12 23:30:00,231,RU-Ha1,GRA
642,2005-01-30 00:00:00,2005-02-21 23:30:00,23,SD-Dem,SAV
643,2005-09-19 00:00:00,2005-10-05 23:30:00,17,SD-Dem,SAV
644,,2009-12-01 23:30:00,,SD-Dem,SAV
645,2012-07-17 00:00:00,2012-07-31 23:30:00,15,SJ-Adv,WET
646,2012-10-23 00:00:00,2012-11-01 23:30:00,10,SJ-Adv,WET
647,2013-03-15 00:00:00,2013-10-17 23:30:00,217,SJ-Adv,WET
648,2013-11-11 00:00:00,2013-11-15 23:30:00,5,SJ-Adv,WET
649,2014-01-29 00:00:00,2014-02-18 23:30:00,21,SJ-Adv,WET
650,2014-03-02 00:00:00,2014-03-15 23:30:00,14,SJ-Adv,WET
651,2014-03-28 00:00:00,2014-03-28 23:30:00,1,SJ-Adv,WET
652,2014-04-11 00:00:00,2014-04-17 23:30:00,7,SJ-Adv,WET
653,2014-09-02 00:00:00,2014-12-06 23:30:00,96,SJ-Adv,WET
654,2014-12-28 00:00:00,2014-12-31 23:30:00,4,SJ-Adv,WET
655,2010-08-03 00:00:00,2010-10-11 23:30:00,70,SN-Dhr,SAV
656,2011-07-13 00:00:00,2011-11-01 23:30:00,112,SN-Dhr,SAV
657,2011-11-14 00:00:00,2011-12-14 23:30:00,31,SN-Dhr,SAV
658,2012-01-04 00:00:00,2012-01-27 23:30:00,24,SN-Dhr,SAV
659,2012-02-26 00:00:00,2012-04-12 23:30:00,47,SN-Dhr,SAV
660,2012-05-09 00:00:00,2012-12-03 23:30:00,209,SN-Dhr,SAV
661,2012-12-20 00:00:00,2013-01-03 23:30:00,15,SN-Dhr,SAV
662,2013-07-03 00:00:00,2013-12-31 23:30:00,182,SN-Dhr,SAV
663,2003-04-05 00:00:00,2003-07-25 23:30:00,112,US-Atq,WET
664,2003-08-05 00:00:00,2003-08-30 23:30:00,26,US-Atq,WET
665,2003-10-02 00:00:00,2003-10-06 23:30:00,5,US-Atq,WET
666,2003-10-29 00:00:00,2004-01-12 23:30:00,76,US-Atq,WET
667,2004-03-13 00:00:00,2004-12-08 23:30:00,271,US-Atq,WET
668,2004-12-24 00:00:00,2005-01-14 23:30:00,22,US-Atq,WET
669,2005-02-11 00:00:00,2005-02-23 23:30:00,13,US-Atq,WET
670,2005-03-07 00:00:00,2006-03-03 23:30:00,362,US-Atq,WET
671,2006-04-07 00:00:00,2007-02-13 23:30:00,313,US-Atq,WET
672,2007-03-22 00:00:00,2008-01-28 23:30:00,313,US-Atq,WET
673,2008-02-13 00:00:00,2008-02-28 23:30:00,16,US-Atq,WET
674,2008-03-26 00:00:00,2008-10-01 23:30:00,190,US-Atq,WET
675,1997-06-03 00:00:00,1997-09-09 23:30:00,99,US-Blo,ENF
676,1998-05-02 00:00:00,1998-10-18 23:30:00,170,US-Blo,ENF
677,1999-05-22 00:00:00,2000-03-11 23:30:00,295,US-Blo,ENF
678,2000-03-22 00:00:00,2000-06-26 23:30:00,97,US-Blo,ENF
679,2000-08-29 00:00:00,2001-02-13 23:30:00,169,US-Blo,ENF
680,2001-02-25 00:00:00,2001-06-10 23:30:00,106,US-Blo,ENF
681,2001-07-23 00:00:00,2001-08-05 23:30:00,14,US-Blo,ENF
682,2001-09-18 00:00:00,2002-04-25 23:30:00,220,US-Blo,ENF
683,2002-05-13 00:00:00,2002-06-17 23:30:00,36,US-Blo,ENF
684,2002-08-21 00:00:00,2002-10-12 23:30:00,53,US-Blo,ENF
685,2002-11-02 00:00:00,2003-03-31 23:30:00,150,US-Blo,ENF
686,2003-04-15 00:00:00,2003-05-25 23:30:00,41,US-Blo,ENF
687,2003-06-17 00:00:00,2003-06-30 23:30:00,14,US-Blo,ENF
688,2003-08-25 00:00:00,2003-09-19 23:30:00,26,US-Blo,ENF
689,2003-10-06 00:00:00,2004-01-14 23:30:00,101,US-Blo,ENF
690,2004-01-30 00:00:00,2004-05-01 23:30:00,93,US-Blo,ENF
691,2004-05-16 00:00:00,2004-06-22 23:30:00,38,US-Blo,ENF
692,2004-08-20 00:00:00,2004-11-25 23:30:00,98,US-Blo,ENF
693,2004-12-07 00:00:00,2004-12-08 23:30:00,2,US-Blo,ENF
694,2005-01-01 00:00:00,2005-01-13 23:30:00,13,US-Blo,ENF
695,2005-01-24 00:00:00,2005-04-03 23:30:00,70,US-Blo,ENF
696,2005-04-16 00:00:00,2005-06-15 23:30:00,61,US-Blo,ENF
697,2005-08-24 00:00:00,2005-09-29 23:30:00,37,US-Blo,ENF
698,2005-10-19 00:00:00,2005-11-04 23:30:00,17,US-Blo,ENF
699,2005-11-25 00:00:00,2006-06-19 23:30:00,207,US-Blo,ENF
700,2006-09-07 00:00:00,2007-06-11 23:30:00,278,US-Blo,ENF
701,2007-08-31 00:00:00,2007-10-09 23:30:00,40,US-Blo,ENF
702,2001-11-11 00:00:00,2002-04-13 23:30:00,154,US-GBT,ENF
