month,day,hour,gap_flag_month,gap_flag_hour,timestep_idx_global,TA_ERA,SW_IN_ERA,LW_IN_ERA,VPD_ERA,P_ERA,PA_ERA,EVI,NDVI,NIRv,b1,b2,b3,b4,b5,b6,b7,BESS-PAR,BESS-PARdiff,BESS-RSDN,CSIF-SIFdaily,PET,Ts,ESACCI-sm,NDWI,Percent_Snow,Fpar,Lai,LST_Day,LST_Night,relative_time_idx,GPP_NT_VUT_REF,encoder_index
0.008396826,0.009994449,0.0073512746,0.002587648,0.16617332,0.032446958,0.109268464,0.02073458,0.013715534,0.018925872,0.04320371,0.024312874,0.014057513,0.014931048,0.017961368,0.026046688,0.004556797,0.0040382408,0.022824157,0.0168522,0.017485783,0.0041028215,0.026247762,0.018983077,0.007570738,0.014472831,0.019674523,0.005954828,0.0016376758,0.025738737,0.0035959699,0.032222882,0.018326024,0.018172085,0.017205795,0.10715087,0.08307812,-336
0.008578007,0.009230912,0.008880112,0.0027663277,0.1934039,0.033132154,0.09543642,0.017310482,0.014212877,0.019104088,0.048748482,0.026999373,0.014454172,0.012691103,0.020860303,0.02592364,0.004600681,0.0048886267,0.027769057,0.01732394,0.018167518,0.0046545304,0.028641095,0.020485604,0.0077110655,0.01565713,0.020812022,0.0044743298,0.0013950967,0.027457967,0.003387889,0.03238108,0.020104453,0.017689964,0.017557904,0.06394761,0.089160085,-335
0.008533679,0.00900303,0.009594574,0.002881469,0.20035551,0.034004536,0.08964974,0.017170234,0.0143134855,0.018731587,0.050533608,0.027554022,0.014490802,0.011465786,0.021693217,0.025566665,0.0045488323,0.005179457,0.02960627,0.017174345,0.018234536,0.0050533484,0.02900573,0.020674756,0.007761188,0.016016304,0.020947685,0.0040657553,0.0013508026,0.027757077,0.0032451989,0.03263711,0.021040449,0.017513713,0.017539525,0.053185727,0.091920234,-334
0.008561709,0.010358506,0.007977254,0.0026616224,0.18096814,0.03290696,0.10607472,0.016689628,0.014101889,0.019634068,0.046186514,0.025282143,0.014272455,0.013552947,0.019363945,0.025553754,0.004978965,0.0042978637,0.024804544,0.01707603,0.017833613,0.004204175,0.027087292,0.019531311,0.0076619205,0.015487732,0.020594377,0.0050960477,0.0015176375,0.026525294,0.0034029563,0.031670935,0.019824434,0.01825331,0.017373778,0.08226,0.08637155,-333
0.0085530225,0.010013906,0.0077879573,0.00267189,0.1787687,0.033030886,0.10618289,0.016957082,0.0141148465,0.019822875,0.04544414,0.024819484,0.014273114,0.014298072,0.019280031,0.025949383,0.004932986,0.004215202,0.02385672,0.016909434,0.017800085,0.0041466043,0.02666736,0.019455992,0.007727765,0.015456275,0.020208059,0.005154915,0.0015338099,0.026264137,0.0034865616,0.03290568,0.019287324,0.018400025,0.017350463,0.08802794,0.08424447,-332
0.008711807,0.00656794,0.014129556,0.004033008,0.20047776,0.03690548,0.06497312,0.020394374,0.015453411,0.016683457,0.053906012,0.030365072,0.015423022,0.007503984,0.02648608,0.024162628,0.0037360867,0.009453652,0.048592016,0.017444562,0.019521844,0.009585496,0.033849787,0.02265005,0.008701312,0.017378386,0.022365695,0.0024424877,0.0011912128,0.030264117,0.0031021032,0.029411076,0.024000974,0.015146866,0.018476589,0.017457169,0.09905182,-331
0.008544314,0.007459828,0.012141084,0.0038611765,0.2099923,0.03635496,0.07771327,0.01828838,0.014869589,0.018142171,0.053857908,0.029284071,0.014903715,0.008532852,0.023440782,0.024647187,0.0042040036,0.0069502154,0.038317125,0.017188571,0.018859148,0.0073741637,0.02995633,0.02176679,0.0080770645,0.01715923,0.021480624,0.0027809073,0.0012060936,0.029033842,0.0029249522,0.030792233,0.02313173,0.016252939,0.017906137,0.027380068,0.095224254,-330
0.010298621,0.0061507984,0.015538153,0.0049501737,0.16833174,0.038108498,0.061880656,0.0226317,0.016476136,0.016629351,0.05164557,0.0313264,0.01621609,0.00630506,0.029515354,0.024859596,0.003641042,0.0138726765,0.06696976,0.01902029,0.020527294,0.013114563,0.03421046,0.023648713,0.009825923,0.017467108,0.024289979,0.0020365112,0.0011923105,0.03298877,0.0031431536,0.025839707,0.025202496,0.013264924,0.019429848,0.0116348285,0.097815804,-329
0.010170618,0.004907947,0.02227263,0.009742312,0.1183949,0.0337302,0.049650032,0.027148196,0.017734667,0.013329382,0.039621655,0.029428018,0.015906934,0.0042862706,0.029845418,0.019663999,0.003330274,0.021107942,0.118299596,0.019637605,0.021181934,0.025614925,0.031698428,0.023757853,0.01213367,0.0172386,0.024363976,0.0017222051,0.0015471616,0.03557987,0.0034693896,0.021406682,0.026989914,0.011181612,0.020063078,0.0059762076,0.10786581,-328
0.01019965,0.0046082633,0.023223763,0.011528364,0.10601319,0.03222568,0.050118167,0.028422689,0.018100474,0.01224077,0.03585191,0.028737167,0.015794381,0.004087489,0.027509207,0.018426357,0.0031360856,0.022978358,0.1411067,0.019918239,0.021289978,0.026422482,0.03091803,0.023666866,0.012890332,0.017264199,0.023975665,0.0016588293,0.0016836928,0.035980966,0.0038143832,0.020745873,0.02596345,0.010464593,0.020198511,0.0053475173,0.10348775,-327
0.008381408,0.003639551,0.02355261,0.014675359,0.08077343,0.02736153,0.046279427,0.028987886,0.017534265,0.00935734,0.024059866,0.02531916,0.012118319,0.003965186,0.023603506,0.013721602,0.0027192365,0.024954112,0.21900406,0.019268207,0.019993836,0.025156379,0.027877424,0.02180623,0.013820397,0.015195054,0.022162016,0.0016583923,0.0022794676,0.035978694,0.004663882,0.01704196,0.024134243,0.010070552,0.01904228,0.0045205303,0.10532268,-326
0.00890989,0.0037278323,0.02384329,0.016668038,0.08111167,0.026812086,0.051275622,0.029749637,0.018104969,0.009555397,0.02517567,0.026015494,0.014297988,0.004031578,0.023201037,0.01461116,0.0027437983,0.025090909,0.19924015,0.019311676,0.020603362,0.025526619,0.027923927,0.022440428,0.014203174,0.015878152,0.022804838,0.0016625226,0.0021142007,0.038733024,0.004473508,0.018375345,0.02432237,0.009400835,0.019623457,0.004733332,0.103703015,-325
0.007156262,0.0030302603,0.024127237,0.019647239,0.06123139,0.022945674,0.042942747,0.029299771,0.017023169,0.007499629,0.019628262,0.022813328,0.010296555,0.0037952582,0.019394912,0.010996637,0.0024101664,0.027020952,0.28755152,0.018372554,0.018945212,0.023100594,0.02457733,0.020347565,0.01444223,0.013908239,0.020412188,0.0016009681,0.0030757398,0.03688187,0.0056658736,0.014596919,0.02188967,0.00926735,0.018098427,0.0042875274,0.09171882,-324
0.005435038,0.0026606862,0.018434111,0.014739686,0.046085436,0.01836097,0.030582706,0.022863092,0.013803378,0.0047182976,0.015065714,0.01743495,0.005487529,0.003174712,0.015919287,0.006517792,0.0022497238,0.021685086,0.43528473,0.015190676,0.015052448,0.017887285,0.019175936,0.015989214,0.0123050725,0.0123639265,0.016005099,0.0016938038,0.0036290733,0.026978374,0.011445959,0.011115331,0.017204134,0.010797973,0.014425475,0.0037174362,0.0745199,-323
0.005394912,0.0026103694,0.018543832,0.0153180715,0.04609809,0.018497342,0.03118794,0.023012085,0.013901312,0.0045657614,0.01511915,0.017387595,0.0058583813,0.003200873,0.015737997,0.0065058307,0.0022465629,0.021692736,0.43369642,0.015204519,0.015104753,0.017833572,0.019068489,0.016015682,0.012396425,0.012534602,0.015937477,0.0016919865,0.0035678872,0.026642436,0.01155529,0.011271223,0.0168109,0.010529477,0.014478636,0.0038419983,0.07493939,-322
0.008763743,0.003470644,0.023622395,0.015271163,0.084995754,0.028339468,0.052585505,0.030188432,0.018022554,0.009651989,0.024150094,0.025722189,0.013925659,0.0041395314,0.025262859,0.015000338,0.0026617027,0.024403969,0.1953394,0.01904188,0.020457184,0.025188196,0.027696516,0.022269463,0.014225517,0.015563072,0.022345567,0.0016567142,0.0023457923,0.03959872,0.0043513947,0.017882908,0.025414657,0.009788148,0.019451743,0.0048766807,0.10232849,-321
0.012196758,0.005087714,0.019497328,0.010101145,0.12986936,0.034764238,0.071050994,0.02650089,0.018149862,0.014929404,0.048440207,0.029939566,0.017684154,0.0047065984,0.031868152,0.023700833,0.0034954578,0.018080717,0.08059935,0.018975304,0.021582585,0.021732617,0.031053962,0.024185246,0.012155022,0.019387884,0.024126299,0.0016828186,0.0013031418,0.034248598,0.0030924436,0.02602143,0.026531048,0.011577657,0.020372964,0.007733465,0.0935748,-320
0.011981811,0.005196825,0.01805986,0.008310438,0.13905571,0.036343966,0.07331514,0.025824806,0.017794894,0.015381784,0.049711656,0.029738056,0.017413808,0.005056528,0.03282668,0.024552155,0.0035529563,0.01716334,0.0723817,0.018350966,0.021237891,0.019688603,0.031377204,0.023869092,0.011730899,0.01937334,0.023782998,0.0017337876,0.0012881443,0.033179794,0.0029729812,0.0266538,0.02688243,0.011925877,0.02002081,0.008740209,0.09352899,-319
0.010591939,0.005928726,0.01532559,0.0059111915,0.16902134,0.03890785,0.08094423,0.022557138,0.016540607,0.015757166,0.050043873,0.029146088,0.016321672,0.005511785,0.028761096,0.02351951,0.0036232942,0.013420354,0.061306708,0.017760506,0.020072268,0.014976567,0.03161106,0.022791198,0.010246577,0.018309958,0.022807905,0.0019911192,0.0012763706,0.03102764,0.0028441448,0.026654735,0.026158385,0.013290937,0.018888602,0.01157763,0.094574295,-318
0.010124749,0.0066944743,0.012427247,0.004348808,0.19589317,0.03786803,0.08847071,0.019012908,0.015346992,0.017538428,0.055340655,0.028838841,0.015316367,0.007358183,0.027713144,0.025351288,0.0040097474,0.00836609,0.041708864,0.017067613,0.019065805,0.0084930975,0.030036256,0.021839576,0.008818855,0.018261245,0.021556199,0.0024707923,0.0012132536,0.029205702,0.0028793975,0.031191152,0.023597468,0.015053058,0.01799292,0.020839259,0.088689566,-317
0.009601132,0.008719826,0.008502635,0.0031469027,0.1977815,0.034763422,0.11166997,0.017052962,0.014450376,0.018562973,0.04955465,0.02684732,0.014466447,0.010492883,0.021988535,0.025479754,0.0045856386,0.0057006595,0.029988714,0.016997023,0.018011356,0.005178948,0.028741911,0.02032643,0.007981413,0.01667491,0.020509554,0.0037095207,0.0013243795,0.027116392,0.0031510622,0.03269394,0.020715604,0.016748037,0.017224481,0.04796945,0.08156939,-316
0.009630316,0.011507263,0.00488217,0.0023359687,0.118578225,0.02990095,0.12280398,0.0149806235,0.013106731,0.019321643,0.03583015,0.018462343,0.013022295,0.019998128,0.018537223,0.024828196,0.0055247913,0.002923575,0.018025976,0.01452138,0.016001241,0.0031615465,0.022688987,0.015426899,0.007474189,0.014536573,0.017785935,0.008448768,0.0020559798,0.022717042,0.0042197476,0.030922506,0.014802275,0.017946467,0.01715016,0.20499517,0.06094461,-315
0.008951932,0.010030007,0.0064302967,0.0025137202,0.16553265,0.03242485,0.12296242,0.019192323,0.013763323,0.01936555,0.041890513,0.022389507,0.013824631,0.01585763,0.018890504,0.024953652,0.0048331604,0.0037728501,0.02104665,0.016531162,0.017060412,0.003946183,0.025268681,0.018219844,0.007781389,0.014838419,0.019108381,0.0061784782,0.0016879805,0.02474266,0.0038269719,0.033635017,0.016715594,0.018239776,0.01713277,0.111236006,0.07522418,-314
0.00927782,0.011017621,0.005572635,0.0023902962,0.1222137,0.030757884,0.11317911,0.014870338,0.013184523,0.019318182,0.038054693,0.019672403,0.013201619,0.01916489,0.018044047,0.025163386,0.0049889083,0.003027724,0.01783966,0.015098719,0.016278027,0.0033851084,0.023192381,0.015584333,0.007418774,0.0145066595,0.018012412,0.008378899,0.0019389144,0.023530362,0.0041486784,0.03198661,0.015524964,0.018824654,0.016893256,0.1965279,0.06782995,-313
0.008978872,0.011394007,0.0057010595,0.0024055452,0.120901816,0.030572353,0.11209017,0.015161199,0.01329218,0.02001447,0.038039666,0.019468918,0.013357914,0.019106768,0.017566713,0.025382724,0.0048991656,0.0031049997,0.018127562,0.015201839,0.016501805,0.0033763617,0.023468165,0.015921088,0.0073669613,0.014834765,0.018291904,0.0079228915,0.0019302259,0.0240802,0.004102251,0.0315424,0.016323341,0.019350925,0.016583405,0.19395149,0.06968391,-312
0.008713222,0.009659607,0.008222729,0.0026849005,0.19104366,0.032521002,0.10204215,0.01662004,0.014311674,0.020080874,0.048493907,0.025801577,0.014394773,0.013594123,0.02071957,0.025438031,0.0046636383,0.0045012427,0.025968209,0.01728125,0.018033799,0.004483564,0.028032703,0.020149896,0.0077111656,0.016273364,0.02047682,0.0045226864,0.0014488533,0.027294505,0.0036092768,0.033674352,0.019440047,0.018680394,0.017179875,0.068027005,0.0842055,-311
0.009207988,0.011714763,0.006083686,0.0023558482,0.1266162,0.028774211,0.10896136,0.015335514,0.013433739,0.020662785,0.040483743,0.019963617,0.013479831,0.018828757,0.018939903,0.025639087,0.0051411623,0.0030670299,0.018092288,0.015600566,0.016734332,0.0033399095,0.02365943,0.015948188,0.007390553,0.015106963,0.018757006,0.0077653835,0.001897656,0.024825579,0.004065567,0.031773206,0.016802356,0.020004777,0.016991427,0.18014489,0.07241071,-310
0.009293664,0.012174216,0.0057012187,0.0023606156,0.11884746,0.027873091,0.1118767,0.015277192,0.013363778,0.02067636,0.03917278,0.019089455,0.013388742,0.018991308,0.018147778,0.025184048,0.0053784675,0.003006404,0.017629271,0.015340997,0.016578246,0.0032120573,0.023303058,0.015238069,0.007343187,0.015042067,0.018660447,0.008106153,0.0019175751,0.024360573,0.0040357597,0.030083207,0.016831959,0.01995184,0.01669012,0.19452538,0.071346864,-309
0.009215794,0.011668391,0.0057549514,0.0024300697,0.12324499,0.027705995,0.11213962,0.015366842,0.013401786,0.020856068,0.03934324,0.019020287,0.013445702,0.019036066,0.018232644,0.025666526,0.0053269365,0.0030441063,0.017993484,0.0154823465,0.016672317,0.003280904,0.023327095,0.015546964,0.0073764077,0.015112491,0.018574532,0.007718827,0.0018815733,0.024505671,0.0040650936,0.031822056,0.016627029,0.020104751,0.01670854,0.18775868,0.0705412,-308
0.008833604,0.0068364907,0.012954124,0.0040262556,0.2041376,0.033031963,0.07245763,0.01890756,0.0153174065,0.018430812,0.054893494,0.030520398,0.015290901,0.00811061,0.026442971,0.025391074,0.00375105,0.008483532,0.043844167,0.017793128,0.019424155,0.008516207,0.03223326,0.02257771,0.008341565,0.01806978,0.021982836,0.0024228152,0.0012012996,0.030432552,0.0031696304,0.03211444,0.023220405,0.016076881,0.018093424,0.019458935,0.0932094,-307
0.009474647,0.0061198827,0.016380252,0.005853176,0.17430599,0.033810653,0.06769831,0.021434937,0.016363861,0.017185133,0.052105006,0.030773384,0.016211804,0.0057763895,0.027164023,0.023766628,0.0034983507,0.012693335,0.062324535,0.019091897,0.020356039,0.015433816,0.031868357,0.023359701,0.009578098,0.017974967,0.023076436,0.001965193,0.0012247371,0.03177333,0.0030784972,0.02769987,0.025620895,0.01427764,0.018943964,0.010807178,0.10092917,-306
