month,hour,gap_flag_month,gap_flag_hour,timestep_idx_global,TA_ERA,SW_IN_ERA,LW_IN_ERA,VPD_ERA,P_ERA,PA_ERA,EVI,NDVI,NIRv,b1,b2,b3,b4,b5,b6,b7,BESS-PAR,BESS-PARdiff,BESS-RSDN,CSIF-SIFdaily,PET,Ts,ESACCI-sm,NDWI,Percent_Snow,Fpar,Lai,LST_Day,LST_Night,relative_time_idx,encoder_index
0.010378101,0.034719117,0.013846185,0.016505152,0.0030446178,0.17597312,0.06266622,0.06415344,0.017315025,0.008646669,0.016294777,0.07026336,0.017804084,0.0020031778,0.022743676,0.032659,0.0009379541,0.008516584,0.011627176,0.0479384,0.021194797,0.020762958,0.010832181,0.015601609,0.012774472,0.008323213,0.03201079,0.03302236,0.024216887,0.03623236,0.031807944,0.0125653995,0.068295375,0.022419063,0.011904796,-326
0.010908634,0.03252653,0.012405502,0.02514463,0.0032516194,0.18174003,0.075865135,0.050824273,0.017636392,0.009657117,0.018547114,0.072066054,0.01504495,0.0022257422,0.022032503,0.025158137,0.0009851779,0.009707656,0.008661852,0.06454941,0.023932083,0.01968775,0.008266506,0.019079583,0.013326255,0.006400986,0.028050762,0.0356561,0.029723542,0.028490782,0.03273468,0.010321505,0.055645645,0.016674468,0.013070904,-325
0.011274543,0.029752577,0.012225735,0.02501018,0.00189584,0.15747742,0.078368165,0.067283206,0.015590325,0.00930176,0.020684363,0.07070833,0.016136624,0.0026140062,0.02200657,0.028471062,0.0010420589,0.010298199,0.012272322,0.052617997,0.020679014,0.020631656,0.010933398,0.022067625,0.012917263,0.007062726,0.026637714,0.039995182,0.0295693,0.037410736,0.026973628,0.009282091,0.057931658,0.020177606,0.012699164,-324
0.008703592,0.036139853,0.0144354785,0.013250482,0.005618046,0.18838738,0.080893576,0.061830193,0.020199448,0.0104547525,0.014210721,0.073818386,0.016305422,0.0018822772,0.021588014,0.028520424,0.0009949714,0.008275635,0.008407322,0.05839641,0.022802576,0.019702045,0.007189624,0.01406835,0.012825548,0.007727124,0.030481052,0.029276127,0.02296109,0.024239013,0.03633424,0.014501077,0.055877503,0.016115393,0.013586818,-323
0.009014241,0.03211178,0.010727919,0.020110222,0.0049792323,0.2039403,0.09176117,0.0497385,0.017021995,0.009901829,0.014772083,0.059983738,0.015177675,0.0022936831,0.019893447,0.030028261,0.0009437908,0.00811332,0.008490647,0.060834546,0.022394273,0.020232286,0.007458227,0.015208381,0.012547492,0.0068724807,0.029556599,0.028513033,0.024051787,0.023544421,0.03294534,0.011488105,0.065530084,0.016339846,0.013479204,-322
0.010162937,0.03419761,0.008548159,0.048716154,0.0062803407,0.18859535,0.10338847,0.05995956,0.013006994,0.008097269,0.024053717,0.053049322,0.011810986,0.003123179,0.020687794,0.022230161,0.0010106475,0.0075879917,0.010274995,0.051696572,0.024106683,0.02167672,0.008067758,0.019162664,0.011666484,0.0048292386,0.02371221,0.032819614,0.029336603,0.025982386,0.02662502,0.008098531,0.052870948,0.013600291,0.010966702,-321
0.012526837,0.028024158,0.012874204,0.010295849,0.008890155,0.16368757,0.08182101,0.061839197,0.019011043,0.009446863,0.010415595,0.07763481,0.018289547,0.0016531219,0.019750496,0.034428895,0.0011014624,0.008572146,0.008523014,0.065605536,0.021873318,0.017780077,0.009145694,0.018239269,0.013400788,0.0059981584,0.029559378,0.029215839,0.020146947,0.033107527,0.040120862,0.014643744,0.06139596,0.019969007,0.011011906,-320
0.0072575375,0.054493155,0.0076256143,0.0399363,0.023593618,0.14126883,0.08839103,0.039679747,0.016807016,0.012433183,0.02052122,0.06909041,0.013071575,0.002354267,0.021611504,0.029410075,0.0008142941,0.009077405,0.009702422,0.06116888,0.029710082,0.028655669,0.0055481363,0.012110902,0.013042486,0.0068678525,0.030911788,0.024933433,0.023051307,0.013926438,0.030214604,0.014339353,0.07124885,0.00948278,0.017648255,-319
0.011420515,0.037907515,0.009940712,0.021942943,0.02706246,0.1372591,0.07560414,0.08892,0.01807599,0.010974409,0.018232815,0.08117898,0.013583753,0.0017419193,0.021127786,0.024253177,0.0009866796,0.009138009,0.007513639,0.062423185,0.028124146,0.01901654,0.0069706333,0.017333983,0.013384244,0.0048393225,0.026531085,0.028349604,0.023511967,0.022238182,0.035888277,0.014782702,0.05482868,0.013508796,0.011404101,-318
0.0081917895,0.070519164,0.0056540216,0.1414902,0.080101356,0.07461246,0.06573974,0.02266576,0.013247043,0.013226874,0.02235982,0.048914593,0.01007461,0.0032899918,0.019939596,0.022920642,0.00096354133,0.011889862,0.010476483,0.0492684,0.033875696,0.03076212,0.0043561417,0.012501891,0.013200671,0.005601995,0.025766442,0.021676939,0.021979854,0.008232196,0.024852328,0.013896289,0.062088873,0.006094972,0.019567631,-317
0.0099713355,0.040960196,0.010800752,0.018187584,0.030841066,0.1493796,0.06976814,0.05551942,0.017853994,0.010590887,0.016476404,0.08394431,0.016661672,0.0017229086,0.021107359,0.028463313,0.0007550592,0.0075096944,0.0098718535,0.05930585,0.02758106,0.022060316,0.008092362,0.0138156805,0.013084868,0.006382154,0.030323759,0.027875058,0.023275115,0.023371395,0.034373824,0.014090306,0.068312496,0.015354265,0.0123159215,-316
0.011912294,0.045775514,0.009910718,0.015646495,0.028073987,0.12601392,0.06327376,0.075970665,0.017286718,0.008696668,0.017465001,0.07903222,0.017480912,0.0017578026,0.022879027,0.032525994,0.0006885968,0.00762205,0.011176766,0.047641452,0.026831837,0.021316692,0.010020568,0.014190874,0.013362745,0.0068180226,0.032445464,0.027497055,0.019489057,0.028977092,0.0371597,0.017330583,0.073331356,0.019654557,0.01074388,-315
0.009767543,0.062665455,0.0076387185,0.028628794,0.04165652,0.11672207,0.07063885,0.0448246,0.016248709,0.01117297,0.021008909,0.08118294,0.014261538,0.0018603279,0.022784397,0.028388523,0.0008816628,0.007940022,0.009198436,0.05525032,0.033502586,0.023706984,0.0065252045,0.013644826,0.013410881,0.0055862023,0.031879727,0.025750237,0.022086643,0.017921174,0.035452344,0.017840784,0.075555615,0.01190931,0.012506162,-314
0.008101758,0.07968283,0.0068861013,0.04177785,0.045855403,0.10826537,0.06805566,0.03913053,0.015065336,0.011343073,0.023066973,0.07561922,0.014172196,0.002091059,0.023594258,0.025789399,0.0009221175,0.0077675194,0.0107313385,0.050534766,0.035146695,0.028460475,0.006036241,0.0112414835,0.013286365,0.0061938195,0.033507142,0.024908824,0.023617305,0.014736144,0.0310821,0.016312353,0.07411821,0.0087641375,0.01413593,-313
0.012067203,0.05682085,0.008067763,0.019949019,0.0360284,0.11033981,0.058985516,0.06807032,0.017739808,0.0098406905,0.01976957,0.08161832,0.015966432,0.0019446957,0.023085736,0.0331002,0.00068240246,0.008581032,0.009939105,0.05140162,0.03266969,0.021153234,0.008161549,0.014630383,0.014347248,0.0059909727,0.03247924,0.026701918,0.019841019,0.02276564,0.037346732,0.01939016,0.073402345,0.016253445,0.0108679645,-312
0.011639808,0.05007966,0.008454611,0.017328925,0.031381518,0.12411575,0.058499645,0.05567557,0.017044444,0.009884597,0.017669598,0.08328491,0.017089382,0.0018611316,0.021771548,0.034571882,0.00070807355,0.007810467,0.0105010215,0.053975157,0.03233577,0.021688865,0.008676209,0.014518768,0.014270146,0.005985358,0.033718135,0.027046278,0.02054292,0.02556385,0.036452003,0.01745959,0.08034898,0.01726309,0.010782448,-311
0.012935093,0.05266819,0.009106337,0.017071417,0.031175947,0.12319755,0.05649884,0.057782527,0.01765862,0.009473964,0.017520292,0.07882543,0.017416693,0.0019517515,0.021494698,0.035280984,0.00063141866,0.007294634,0.010671745,0.04833531,0.032250304,0.019736376,0.009169822,0.013954809,0.014013051,0.0068332874,0.03338972,0.027434124,0.019551728,0.0252983,0.03788075,0.019280305,0.08313409,0.020889705,0.010192242,-310
0.011856918,0.06413901,0.0100059975,0.014477143,0.031261824,0.119622335,0.054399416,0.066273384,0.018411094,0.00881585,0.019590605,0.08007425,0.017519252,0.0019544913,0.024332747,0.031630818,0.0006951592,0.0070359437,0.010302085,0.04478085,0.03203466,0.020555597,0.008734511,0.013109604,0.013740814,0.00651193,0.033615276,0.027607111,0.018557882,0.028733002,0.038252443,0.020669978,0.07221219,0.018309731,0.010176076,-309
0.013853183,0.05387759,0.011849631,0.0092214225,0.025171861,0.122172736,0.049939044,0.076871924,0.01872461,0.007743293,0.015831316,0.087682635,0.020121241,0.0017133278,0.023689365,0.032384112,0.0009411489,0.0064306837,0.011221121,0.047567952,0.030071978,0.018941436,0.009456657,0.0139498105,0.014125264,0.0059331744,0.034472164,0.026596572,0.0155138895,0.041761145,0.039245386,0.020088669,0.06365625,0.019980555,0.009198814,-308
0.015259169,0.052201353,0.01090338,0.008638317,0.021938208,0.10595857,0.045279287,0.08468039,0.01831065,0.0070827166,0.012971815,0.082291104,0.0224966,0.0017690499,0.023386117,0.03933811,0.0009481747,0.006247016,0.013474031,0.04222613,0.02757828,0.018999798,0.011059231,0.014427681,0.014178424,0.006527426,0.039017793,0.024949556,0.011711041,0.050051495,0.040396646,0.023102947,0.06918034,0.02438421,0.009034955,-307
0.013232519,0.04962649,0.009748012,0.014024548,0.026232688,0.14099225,0.051182315,0.06924466,0.016708286,0.0073709064,0.01740338,0.06951144,0.018649563,0.0021993555,0.02219381,0.03488092,0.00068338297,0.0063701854,0.0116356,0.045070477,0.03000313,0.019951994,0.010386152,0.01341408,0.013748411,0.0062993364,0.033327404,0.028484564,0.019080266,0.034835055,0.03639106,0.016880795,0.0778776,0.023264514,0.0090948185,-306
0.015991103,0.03960314,0.008068745,0.014257881,0.017858874,0.13165699,0.051863816,0.058719914,0.015659884,0.0073215878,0.01749853,0.07904837,0.01927074,0.0019526439,0.022165233,0.037893154,0.0008280076,0.0076780156,0.012575707,0.0554248,0.0293114,0.020282846,0.0114996005,0.018512027,0.014304685,0.004675248,0.030334856,0.029063815,0.019047815,0.042472906,0.038101144,0.015886335,0.080170766,0.022495475,0.008503891,-305
0.014498514,0.0388756,0.018582014,0.009401802,0.012120878,0.11906604,0.041139342,0.08816289,0.019414121,0.007474181,0.014266581,0.10108804,0.021114396,0.0011777509,0.025119994,0.029612526,0.0009848034,0.008390104,0.012555648,0.043477338,0.022936225,0.018827893,0.012277896,0.01590563,0.013739661,0.0075128856,0.031752523,0.03124019,0.015713697,0.053790025,0.038881354,0.018654797,0.055714242,0.026121847,0.010408564,-304
0.015481967,0.03990162,0.016231256,0.007694109,0.010947364,0.088169806,0.0440714,0.13853812,0.017683793,0.008483312,0.017213438,0.0998353,0.020136738,0.0013568162,0.026307214,0.027191862,0.0010964719,0.010807747,0.01007386,0.04117651,0.025045367,0.017168002,0.010548336,0.019854782,0.013896049,0.005874699,0.02892488,0.028234482,0.013344224,0.056780692,0.040810954,0.021598201,0.046920873,0.019154921,0.009444889,-303
0.01219722,0.0416522,0.01331997,0.013236823,0.004462732,0.14119941,0.053008202,0.06980809,0.018405514,0.008070201,0.016426163,0.08337036,0.019444292,0.0016977702,0.02479616,0.032827243,0.000934362,0.008039145,0.013491632,0.05324229,0.025122218,0.020522773,0.010849125,0.015157131,0.013615919,0.0072767697,0.03456783,0.029783923,0.020522099,0.040400468,0.035982996,0.016148232,0.0678268,0.02168955,0.010904465,-302
0.0115288645,0.037615426,0.011227477,0.031495176,0.0048674704,0.16737494,0.063675486,0.04965962,0.01722487,0.009538756,0.021523692,0.07625823,0.014736384,0.002082792,0.023506105,0.025402091,0.0007919951,0.009529441,0.009307115,0.061568942,0.027020868,0.020919278,0.008716667,0.018734613,0.013654654,0.0063733496,0.028873175,0.034848604,0.029962666,0.028157935,0.03246256,0.010910852,0.060501684,0.01709124,0.012857002,-301
0.010377526,0.018086711,0.016713787,0.03749159,0.0057710577,0.027644292,0.033777762,0.15080479,0.004343218,0.011493693,0.03708624,0.20182467,0.014245258,0.0024570362,0.022792548,0.009776718,0.0017780397,0.022172276,0.012820411,0.019057645,0.015033197,0.014416919,0.011319178,0.07480852,0.010442668,0.00396001,0.014178666,0.0373737,0.057924066,0.041769836,0.018256258,0.011164362,0.013519521,0.007444855,0.007872934,-300
0.010092116,0.04827071,0.011514517,0.01721606,0.0061606173,0.16141959,0.071095765,0.059280418,0.019181732,0.009455476,0.018138073,0.07686818,0.016141543,0.0020272797,0.02360265,0.029807119,0.00089035183,0.007688653,0.00972588,0.057308633,0.027991794,0.02072356,0.0074610496,0.013889165,0.013189497,0.006734874,0.03265025,0.028367946,0.022602692,0.025787879,0.03633789,0.016176462,0.06451069,0.015505917,0.012184991,-299
0.011072827,0.042554732,0.010664615,0.015621727,0.0057461318,0.1550448,0.06779729,0.057360865,0.018443534,0.009173728,0.016421534,0.08339154,0.017260611,0.0016991126,0.022979977,0.032430455,0.0010507856,0.007550717,0.010648636,0.06182123,0.026915133,0.020770567,0.008421088,0.014931301,0.013382025,0.0063795163,0.033441,0.027442189,0.021405876,0.028845718,0.03650025,0.015753342,0.06873059,0.016637594,0.011708909,-298
0.010210097,0.0321088,0.0150180925,0.02897769,0.010411126,0.056577817,0.042708065,0.20422697,0.008383776,0.010109146,0.028471332,0.13250555,0.015090538,0.0018562475,0.028979102,0.011791181,0.0010224293,0.018735638,0.009986038,0.027726835,0.02092984,0.016075494,0.009005859,0.03829821,0.011408933,0.004540167,0.019443467,0.028731335,0.033390112,0.04349535,0.025701126,0.014161527,0.023208749,0.007865007,0.00884838,-297
0.014941929,0.03595937,0.009042465,0.015261062,0.012226645,0.14031287,0.06441814,0.058059976,0.016671883,0.008137161,0.016143406,0.07676838,0.017758157,0.0018816043,0.021332059,0.034498837,0.00091605354,0.007628889,0.010967145,0.06287577,0.0281238,0.019415518,0.010305333,0.019069681,0.013683341,0.0046129236,0.029161341,0.030068414,0.020767674,0.03842922,0.038147785,0.014934853,0.077489,0.020782916,0.009206399,-296
0.008158054,0.07725811,0.006938654,0.034192294,0.028119057,0.111516446,0.065305576,0.042332567,0.017021623,0.011739022,0.022528075,0.08512495,0.014023748,0.0018411202,0.024346957,0.029900393,0.0008461745,0.00843523,0.011217905,0.053564966,0.033401836,0.028419428,0.0063963737,0.011213595,0.013539696,0.0071676983,0.033790562,0.025299728,0.021698527,0.01505284,0.031299308,0.018219158,0.07488451,0.010041205,0.015164594,-295
0.011212119,0.02113747,0.0099827815,0.058792546,0.031136166,0.031789415,0.033470493,0.20921816,0.005332196,0.011188297,0.030230148,0.14534129,0.012938721,0.0027046257,0.018542739,0.0089230575,0.0019503061,0.023002801,0.008833073,0.021946736,0.020212155,0.014277323,0.009781111,0.05935984,0.011581693,0.002719053,0.01390772,0.030323872,0.04181953,0.03786692,0.02192669,0.01261121,0.013502273,0.006593746,0.0058437106,-294
0.007906874,0.08807362,0.0064074574,0.100668214,0.06931726,0.07800689,0.055138193,0.027289538,0.015029231,0.014166206,0.02388932,0.06903132,0.010923657,0.0021055643,0.023008196,0.022351876,0.00095512834,0.010696852,0.010786211,0.045911167,0.03559017,0.030039715,0.004956379,0.011026693,0.013559973,0.0076127616,0.028453372,0.022922162,0.022962905,0.008597764,0.026288487,0.01645427,0.06348616,0.0073804073,0.019006113,-293
0.0112292385,0.04732369,0.014206911,0.010841695,0.02647712,0.124682404,0.050856628,0.07260956,0.021175992,0.0098737115,0.015188857,0.107978374,0.018372526,0.0011875286,0.023442138,0.028887939,0.0008972703,0.007113589,0.010877347,0.04804185,0.027050253,0.019892465,0.009331301,0.012933051,0.013875454,0.0081276195,0.03252692,0.028361904,0.018654292,0.02866204,0.037585497,0.019296603,0.060566466,0.019933185,0.011938616,-292
0.015230477,0.048855904,0.013012525,0.009062362,0.026015192,0.074562706,0.04314608,0.15171218,0.01900633,0.008171206,0.017647786,0.09684893,0.020155236,0.0012962541,0.026596965,0.027383953,0.0009135808,0.009424093,0.010367898,0.037534498,0.025492273,0.017900031,0.010553586,0.016324928,0.0139126675,0.0066927383,0.030018311,0.025227062,0.012189335,0.041618846,0.040671434,0.023370182,0.049328674,0.019575803,0.010180019,-291
0.010357156,0.07144708,0.008814793,0.015317254,0.03388022,0.10170282,0.06079278,0.054373946,0.018670114,0.011504028,0.01947121,0.10038127,0.016305428,0.0016885585,0.02441189,0.030640185,0.00081292476,0.0086757885,0.010032887,0.05194381,0.033691943,0.02188264,0.006824834,0.013495054,0.014315583,0.0060670087,0.034258522,0.025281778,0.018390017,0.020751163,0.038191587,0.023290182,0.06715224,0.012971539,0.012211736,-290
0.008084453,0.08611773,0.00864255,0.02110137,0.03582592,0.10300914,0.062095582,0.049579218,0.01750983,0.011834412,0.021387743,0.09700949,0.015782246,0.0016702359,0.02506085,0.02711013,0.000871447,0.007771871,0.010993152,0.047708515,0.034013283,0.025163073,0.0063551967,0.010691974,0.013983762,0.0072027864,0.03557982,0.024837757,0.020667791,0.017054027,0.033895377,0.020695701,0.066408575,0.010689647,0.013595285,-289
0.012233473,0.057274602,0.010691757,0.010864061,0.028042106,0.10954716,0.054202024,0.06634964,0.020667918,0.009609158,0.015392671,0.10223784,0.018429913,0.0014320791,0.023215998,0.033600725,0.00083225983,0.007325489,0.011212697,0.04905248,0.030592203,0.019372497,0.008534111,0.01318452,0.014574857,0.007552323,0.03586533,0.025954193,0.016445419,0.02643088,0.038927726,0.02274069,0.06671707,0.019627841,0.011266297,-288
0.012505613,0.050237194,0.009476378,0.011438525,0.027306864,0.12149748,0.058061052,0.061296236,0.018001448,0.009411285,0.015383359,0.09616217,0.018621795,0.0015908718,0.02199058,0.034376968,0.00092956465,0.0071006487,0.011087556,0.05593947,0.0313657,0.019995019,0.008460443,0.014518225,0.014208586,0.0057227476,0.034821533,0.025554564,0.017807394,0.029592281,0.038042404,0.019372432,0.070728876,0.017066766,0.01032798,-287
0.014282966,0.05261982,0.010109222,0.010953089,0.026759928,0.11684228,0.055965677,0.0639962,0.018438926,0.008797368,0.015074419,0.09571214,0.019565916,0.0016037715,0.021588821,0.035323806,0.0008997183,0.00649672,0.011860056,0.05134293,0.031342696,0.018456563,0.00899434,0.014165901,0.014007894,0.006136592,0.03436937,0.025349358,0.016252015,0.030994618,0.039366018,0.021139381,0.07141263,0.0200595,0.00971946,-286
0.014557616,0.055984393,0.010300545,0.011788358,0.030724486,0.07518918,0.04892782,0.17602861,0.014523012,0.0085367225,0.021909134,0.0859424,0.018682742,0.0018727285,0.026695501,0.021780742,0.0011101826,0.010707101,0.008144798,0.03826736,0.02888156,0.016428676,0.007970018,0.019710265,0.013211731,0.0040494427,0.025952848,0.023811927,0.014726071,0.04224891,0.03799538,0.02105218,0.042881224,0.011538751,0.0078676455,-285
0.013322091,0.052194055,0.011193329,0.011102577,0.026628619,0.13094552,0.05262811,0.07184796,0.018248834,0.0077738627,0.016849786,0.079370655,0.019044382,0.0019271235,0.023311406,0.032011613,0.000775359,0.006761125,0.010744307,0.047628835,0.030221215,0.019387374,0.0095416345,0.014044022,0.013934659,0.0059760613,0.033648107,0.02775907,0.017681131,0.03789477,0.038500153,0.018743,0.06798469,0.020770578,0.009603983,-284
0.014612322,0.051060643,0.01032538,0.009630762,0.022398286,0.1134106,0.04773305,0.079927206,0.017915923,0.007062057,0.013878541,0.075119846,0.021532122,0.0019834249,0.023188252,0.039239954,0.0007870525,0.00657633,0.013020256,0.042237595,0.027744537,0.019415911,0.011234674,0.014311677,0.01403817,0.0066028624,0.038140193,0.025971534,0.013428609,0.046066485,0.03965584,0.021924956,0.07507551,0.025457544,0.009291871,-283
0.0143145975,0.05058408,0.010935892,0.011180066,0.025491549,0.1223135,0.050706524,0.08588959,0.017948233,0.007382493,0.01623512,0.07740828,0.019684276,0.0019477388,0.022722239,0.03329525,0.0007629568,0.0066683786,0.011517237,0.045595467,0.029547011,0.018858751,0.0101538645,0.013910357,0.013974046,0.006258871,0.033818234,0.027096739,0.016750058,0.038235325,0.038477153,0.019136284,0.06897978,0.022871831,0.009348205,-282
0.016516186,0.04149213,0.00900617,0.011695725,0.022976182,0.12102178,0.05076976,0.06319832,0.017513134,0.007458097,0.015241206,0.08558197,0.019908272,0.0016952896,0.022484398,0.038511235,0.0008540701,0.007473204,0.012026087,0.052816298,0.028848084,0.019227732,0.0111951055,0.017242659,0.014373418,0.0053587486,0.032376062,0.027280604,0.016698241,0.04085995,0.040247537,0.018619893,0.07662166,0.02374198,0.009068849,-281
0.014757251,0.041850418,0.015053508,0.010034571,0.019129883,0.120299414,0.04331347,0.08078518,0.018779175,0.0073154517,0.015444989,0.09714476,0.020757332,0.0013266915,0.024767457,0.03049111,0.00087674183,0.007729098,0.0125657385,0.044812642,0.024909908,0.019218804,0.011941342,0.015523657,0.013644065,0.006757085,0.03173307,0.029818011,0.0162059,0.04988628,0.03861503,0.01846224,0.06091993,0.025074666,0.010055064,-280
0.014805369,0.035034396,0.014378997,0.009164113,0.020760644,0.055620383,0.03788596,0.21132497,0.011227902,0.008819896,0.023273874,0.11064588,0.020153431,0.0014091637,0.025898522,0.019439654,0.0011297788,0.014868515,0.009134889,0.02747191,0.0233766,0.015231843,0.01044032,0.026494762,0.012575739,0.0043797614,0.021899758,0.026906392,0.014372622,0.061903168,0.035176653,0.019161066,0.033972964,0.014006424,0.007653761,-279
0.012728894,0.052137647,0.010418312,0.01144572,0.019344037,0.12566769,0.05078723,0.06941423,0.018600594,0.008087156,0.015476517,0.087888785,0.019703511,0.0016318512,0.023464404,0.036103457,0.0008115677,0.006631762,0.01243741,0.047650926,0.028509945,0.020171545,0.010072209,0.013224928,0.013866854,0.0070665567,0.03623873,0.026510462,0.01654921,0.033690337,0.038042653,0.020193676,0.0733069,0.021756582,0.010367689,-278
0.011503329,0.049424052,0.011369663,0.018015416,0.025628146,0.13669129,0.054393336,0.05625572,0.019568434,0.0102098305,0.018798394,0.10145627,0.016261319,0.001355731,0.023711568,0.02644628,0.00079867465,0.0078599695,0.010093483,0.05555473,0.030319316,0.020443143,0.008202494,0.014010094,0.013891346,0.0067386813,0.031183124,0.028590426,0.02274584,0.024238637,0.03610821,0.016674932,0.062494278,0.016771805,0.012192094,-277
0.0138551025,0.043402493,0.012621238,0.010392444,0.020638112,0.085178904,0.04381523,0.13713282,0.019178495,0.009011886,0.01856993,0.1122684,0.018204916,0.001126956,0.02684354,0.025806764,0.0010042845,0.009924555,0.01070048,0.043694362,0.025749778,0.018426916,0.010244424,0.017285535,0.013566401,0.0061946716,0.028449507,0.02710464,0.01553758,0.037521806,0.03821236,0.02093814,0.049454685,0.017338317,0.010604287,-276
0.011125717,0.07166647,0.009560975,0.016438905,0.021103855,0.12115662,0.057037096,0.060531497,0.019368429,0.009534297,0.01998514,0.08338898,0.016772762,0.0019288748,0.024711592,0.03175123,0.0006896577,0.0072682216,0.010906929,0.047831092,0.033637777,0.020578887,0.0077682114,0.012225047,0.013985892,0.0070638293,0.034411296,0.026934104,0.019015707,0.023386024,0.03724888,0.021541873,0.07110035,0.0171289,0.011214834,-275
