month,day,hour,gap_flag_month,gap_flag_hour,timestep_idx_global,TA_ERA,SW_IN_ERA,LW_IN_ERA,VPD_ERA,P_ERA,PA_ERA,EVI,NDVI,NIRv,b1,b2,b3,b4,b5,b6,b7,BESS-PAR,BESS-PARdiff,BESS-RSDN,CSIF-SIFdaily,PET,Ts,ESACCI-sm,NDWI,Percent_Snow,Fpar,Lai,LST_Day,LST_Night,relative_time_idx,GPP_NT_VUT_REF,encoder_index
0.0104094725,0.00836809,0.0150874015,0.002975265,0.17607912,0.028134827,0.09252704,0.018755518,0.015075172,0.016268102,0.043413162,0.021176523,0.0144853415,0.006912642,0.022549339,0.026464172,0.0024278546,0.009706303,0.04656323,0.019451577,0.023218762,0.0041318005,0.023898104,0.01259134,0.015599849,0.009807154,0.01051851,0.0034847858,0.004103942,0.034275934,0.0019359617,0.029870732,0.019861205,0.031429343,0.016761716,0.031814396,0.12986635,-336
0.010470886,0.008382246,0.0148674855,0.0028821854,0.17555383,0.027216662,0.09344344,0.020247502,0.014924903,0.016609788,0.04339751,0.020970995,0.014342985,0.007124523,0.023106836,0.026079621,0.002507526,0.009249638,0.04549133,0.019477613,0.02300762,0.0039819176,0.023372328,0.01246424,0.015506314,0.0098148845,0.0105448635,0.0035997282,0.0039768494,0.034328055,0.0019689954,0.030355401,0.019588586,0.0312698,0.01664376,0.03269907,0.13053007,-335
0.0103154145,0.008515545,0.015115993,0.002979905,0.1834818,0.027226193,0.08993974,0.019537995,0.014897313,0.017099109,0.04325041,0.020866102,0.014239514,0.0064502615,0.02352488,0.025301075,0.0025583894,0.009581925,0.047684748,0.019549746,0.022854432,0.004374925,0.023295313,0.012460995,0.01544661,0.009963992,0.010668861,0.0033668394,0.0039505432,0.034507524,0.0018876006,0.029793916,0.019944064,0.031199323,0.016543973,0.027387466,0.1302376,-334
0.010549505,0.00914796,0.014254657,0.0028010567,0.17578134,0.025282111,0.09828958,0.01659893,0.014763721,0.016631695,0.042993467,0.020804746,0.014249866,0.0070635504,0.022468902,0.025928902,0.0026524982,0.00906088,0.043802466,0.019324439,0.02289098,0.0039851875,0.023083907,0.012267986,0.015286267,0.009938328,0.010539484,0.0036804504,0.004021317,0.03456428,0.0019087762,0.030505303,0.019873997,0.031776153,0.016506009,0.03516553,0.13155578,-333
0.010599765,0.008702902,0.0140788015,0.0028217114,0.1818828,0.023791254,0.09743474,0.017160393,0.014802144,0.016986918,0.04323227,0.02085372,0.014321417,0.007324234,0.022841621,0.02633507,0.0026355162,0.009233274,0.042230587,0.019266656,0.022903644,0.0040258192,0.023074025,0.012410005,0.015333214,0.010100955,0.010418881,0.0035711061,0.0038439776,0.034120187,0.0019351945,0.031598967,0.019643309,0.03183628,0.016543971,0.03422218,0.12788251,-332
0.0105021335,0.008454655,0.015109939,0.0027934816,0.18912497,0.022796754,0.09332658,0.014560815,0.014876678,0.016950628,0.04353154,0.021092359,0.014247591,0.0074007204,0.025297256,0.026716797,0.002499674,0.00938087,0.044095315,0.019508904,0.02316633,0.0039847293,0.023816267,0.012495155,0.015853465,0.010278764,0.010368447,0.0034566696,0.004132793,0.034786154,0.0020191045,0.032134708,0.018825686,0.031806987,0.016736155,0.031753015,0.1221179,-331
0.010399484,0.008964523,0.014341106,0.0028504548,0.19261336,0.022513308,0.10085764,0.0145975305,0.014582979,0.017127143,0.042686578,0.020517174,0.014056124,0.007213475,0.023156317,0.025610816,0.0026518798,0.008827906,0.041647412,0.019200172,0.022580873,0.004098207,0.02262385,0.012221227,0.01515481,0.0101077305,0.010172124,0.0035609694,0.003957251,0.03402622,0.0019389369,0.031841546,0.018994272,0.031961143,0.016355386,0.033397358,0.12259266,-330
0.011543711,0.008477014,0.014199186,0.00264891,0.16758664,0.022720568,0.10470531,0.015602646,0.015023565,0.016426092,0.04387958,0.021325916,0.014395991,0.007828987,0.027007742,0.0274076,0.002600067,0.009999338,0.0466823,0.019591616,0.023357697,0.00365069,0.024416711,0.012628249,0.0163617,0.010933525,0.011026402,0.003460561,0.0039426996,0.035366174,0.0021013317,0.031644084,0.01906547,0.029726792,0.01691148,0.033773575,0.121980086,-329
0.010477299,0.008444737,0.015161354,0.0029722091,0.16572516,0.025954092,0.10261182,0.01599157,0.014786845,0.015190945,0.043425467,0.02112171,0.014360245,0.007297114,0.02445636,0.026056834,0.002494524,0.0095157465,0.048061702,0.018948846,0.023137266,0.0038971493,0.023751251,0.012533533,0.01581716,0.010269394,0.010683589,0.003517254,0.0040435633,0.034634728,0.0020066996,0.031193936,0.019818004,0.02940985,0.016569754,0.032997552,0.13266477,-328
0.011592574,0.009407305,0.014575332,0.0026615297,0.13950907,0.027006935,0.11198379,0.017029507,0.0145361,0.014749135,0.044822905,0.021093214,0.014412793,0.009003749,0.023142453,0.029394599,0.0025173135,0.007811036,0.034549292,0.018935937,0.023314487,0.0030673472,0.02279198,0.012191596,0.015434998,0.010152111,0.010142739,0.0045415275,0.004416919,0.034918163,0.0021457628,0.033329535,0.019101586,0.033038642,0.016720086,0.061492905,0.124464974,-327
0.01079632,0.0062387106,0.019280232,0.005672012,0.1450671,0.026078705,0.06255149,0.03207726,0.0157247,0.015322777,0.039359927,0.021726308,0.012783552,0.004275486,0.026990516,0.01818477,0.0027218556,0.018128222,0.11313368,0.020185197,0.023199104,0.009868024,0.026897041,0.0140835345,0.017262593,0.012001221,0.012819003,0.0020080905,0.0030509154,0.03591034,0.002213678,0.022713171,0.020949492,0.023393795,0.017257527,0.0072401753,0.13283353,-326
0.010134234,0.005966774,0.01815591,0.005568096,0.14910068,0.026179586,0.06671905,0.04597365,0.015455061,0.014921416,0.037642963,0.021093115,0.013109624,0.004451453,0.02424883,0.01693562,0.002666278,0.016499722,0.110028856,0.019912802,0.022426212,0.009594282,0.025361018,0.014068088,0.017078655,0.011539266,0.013048727,0.0021168843,0.0029284866,0.03362677,0.0023567204,0.022726186,0.019499796,0.021974606,0.0169559,0.007869067,0.13206558,-325
0.010651276,0.008574272,0.013974801,0.0032805863,0.16108038,0.028104927,0.10373277,0.025809146,0.014210674,0.017818434,0.043367524,0.021091757,0.014251461,0.00756061,0.023740303,0.028103434,0.0026069148,0.008256813,0.042942733,0.019634502,0.023306353,0.0032735795,0.023148242,0.0123607125,0.015773535,0.010118893,0.010562826,0.0035865167,0.0042488337,0.03463205,0.0019492436,0.031427905,0.019119667,0.03179992,0.0168819,0.038342774,0.120673716,-324
0.010270251,0.007489798,0.01671522,0.0048568225,0.16731209,0.027276415,0.083112076,0.035630647,0.014700379,0.017498674,0.044053283,0.021258416,0.014362811,0.0048565725,0.024358934,0.023310235,0.0026124346,0.011532343,0.067120135,0.019764,0.023041084,0.006039383,0.023644084,0.013118521,0.016056215,0.011168881,0.011467361,0.0024875992,0.003537158,0.03495182,0.0017689719,0.02760818,0.020575233,0.027208263,0.0167427,0.014709485,0.1277835,-323
0.010021892,0.00727946,0.016802395,0.004282833,0.17427759,0.028585711,0.08220164,0.025604578,0.014599123,0.017062802,0.04318508,0.021375969,0.014292799,0.0052298508,0.024410956,0.022708742,0.002554604,0.012182925,0.06899598,0.0199398,0.023221735,0.0059484276,0.024630956,0.013063778,0.01615017,0.011005931,0.011349823,0.002506416,0.003494703,0.034484696,0.0018922597,0.027620897,0.020211585,0.0279736,0.016699826,0.014064373,0.1300861,-322
0.010428835,0.005898943,0.018916527,0.006189518,0.14793414,0.027655348,0.060113702,0.03364496,0.0154359285,0.016125746,0.03764298,0.021769267,0.012689692,0.0042858017,0.026877107,0.01774467,0.0027536443,0.01802758,0.11592875,0.02015961,0.023205288,0.010116783,0.026031226,0.014191736,0.017244335,0.012198699,0.012675157,0.0019395974,0.0030548845,0.03677342,0.002230854,0.022625213,0.021421818,0.022762889,0.017248124,0.007089268,0.12896796,-321
0.011313498,0.006261859,0.020322522,0.006189317,0.15187107,0.02078412,0.0582204,0.023846837,0.015603055,0.015738674,0.04233968,0.022495205,0.013442573,0.004253867,0.028780883,0.019067433,0.0027856575,0.01835529,0.10764058,0.020798648,0.024044251,0.010566264,0.026940225,0.0143898,0.017524464,0.013626311,0.012501265,0.0019159233,0.0026986415,0.037810422,0.0022878328,0.025906464,0.021199718,0.023675187,0.017679669,0.0066875643,0.13043492,-320
