month,day,hour,gap_flag_month,gap_flag_hour,timestep_idx_global,TA_ERA,SW_IN_ERA,LW_IN_ERA,VPD_ERA,P_ERA,PA_ERA,EVI,NDVI,NIRv,b1,b2,b3,b4,b5,b6,b7,BESS-PAR,BESS-PARdiff,BESS-RSDN,CSIF-SIFdaily,PET,Ts,ESACCI-sm,NDWI,Percent_Snow,Fpar,Lai,LST_Day,LST_Night,relative_time_idx,GPP_NT_VUT_REF,encoder_index
0.008152434,0.009850909,0.005139186,0.0022117228,0.10647949,0.035086907,0.104768306,0.014129447,0.015507809,0.017673973,0.032996096,0.021039598,0.015025766,0.025085233,0.014364137,0.02825985,0.0034482335,0.003735414,0.022623599,0.016316999,0.014630958,0.0041900375,0.02195332,0.012616958,0.011125277,0.009017511,0.021175604,0.013362943,0.0025705306,0.02211127,0.0030707782,0.039088264,0.022789668,0.013721895,0.01557661,0.19931416,0.07178907,-336
0.00832207,0.009992795,0.0048338133,0.002151,0.09502253,0.03327004,0.09864632,0.013705954,0.015048345,0.017956067,0.031595003,0.019907605,0.014540857,0.026229622,0.0143879065,0.027801882,0.003766655,0.00340111,0.021940779,0.015657725,0.014189324,0.003806061,0.020962736,0.011034138,0.0108347945,0.009073444,0.02042279,0.014758751,0.0026537795,0.02129414,0.003134334,0.03797907,0.021721961,0.013777432,0.01534844,0.23281057,0.06802022,-335
0.008166104,0.009941009,0.0057388702,0.0022498614,0.124214,0.03641398,0.10262546,0.014637511,0.0160062,0.018264849,0.036159996,0.022226477,0.015467474,0.023085909,0.015334768,0.028782375,0.0034920657,0.0038513984,0.023383811,0.01704244,0.015075462,0.0043426896,0.022757513,0.0134089505,0.011464263,0.008879153,0.022032496,0.012104556,0.002471211,0.023574252,0.00293715,0.041196633,0.02472158,0.014147278,0.016077915,0.16050601,0.07721832,-334
0.008206163,0.0102858925,0.005425549,0.0022502325,0.12040765,0.03434132,0.1050771,0.014647881,0.015950972,0.018251931,0.035351522,0.021984361,0.015425079,0.023348425,0.014626617,0.028350603,0.0036618,0.003828897,0.023315646,0.016890977,0.014979008,0.004281889,0.022615578,0.012855263,0.011336471,0.008893921,0.021972377,0.012527027,0.0024679522,0.023244653,0.0029045644,0.040125474,0.025163032,0.014107534,0.015670942,0.1686532,0.07657241,-333
0.0079326555,0.0064820605,0.010415307,0.0038284583,0.19309619,0.0409135,0.07110941,0.018313223,0.018189307,0.01613326,0.04867726,0.027999025,0.017273976,0.010974259,0.019505428,0.026886296,0.0027829409,0.009325129,0.046627756,0.017557811,0.017217407,0.009413333,0.029027892,0.01946036,0.013229022,0.009554516,0.02551595,0.0039847516,0.0015280964,0.028364075,0.0021193314,0.036573283,0.03586571,0.011695971,0.017175214,0.024568431,0.10068339,-332
0.007879768,0.009633293,0.00563978,0.0021913091,0.1299879,0.035264067,0.09835722,0.014209559,0.016025018,0.018159382,0.035330962,0.022377608,0.015375685,0.024445148,0.0155705875,0.029359022,0.0033598007,0.003842458,0.023855804,0.017111823,0.015038817,0.004548811,0.02323235,0.014451315,0.011387671,0.008530896,0.022160854,0.012096372,0.0025609252,0.023517048,0.003016473,0.04157517,0.023835888,0.013865785,0.016376536,0.16193977,0.07388918,-331
0.007485229,0.008285296,0.007187147,0.003079305,0.1828877,0.039101426,0.09646739,0.023966813,0.016794404,0.019351639,0.041786835,0.024717515,0.016260289,0.01601357,0.015406175,0.028681904,0.003154387,0.004949322,0.02815536,0.01776627,0.015828466,0.005521729,0.024491353,0.01693327,0.011959782,0.008117088,0.02327705,0.007229945,0.0020321503,0.02485722,0.0022504732,0.039915524,0.029006982,0.013399833,0.016366309,0.0708374,0.086477526,-330
0.008615319,0.006213457,0.010246085,0.0048148474,0.1732115,0.043519296,0.074708894,0.02853381,0.018502032,0.016669864,0.04922707,0.02865189,0.017528802,0.010266242,0.020301834,0.028132945,0.0027089901,0.009958671,0.054374497,0.018126335,0.017582776,0.009118012,0.028863758,0.01993671,0.013662593,0.009687729,0.026213448,0.0035430891,0.0015172012,0.02996747,0.0021067588,0.034093417,0.03507816,0.010658197,0.017558413,0.021474453,0.09462547,-329
0.009346791,0.0046886327,0.019839192,0.011331007,0.10902409,0.038100243,0.04748248,0.026413772,0.020142145,0.011823583,0.037894875,0.028203174,0.015552141,0.0050887307,0.02459733,0.020350024,0.0024983168,0.020483417,0.12801346,0.019118035,0.019639032,0.025850931,0.029695224,0.021753825,0.016867656,0.011512067,0.026995808,0.0021348947,0.0021186678,0.0413095,0.0026144409,0.023885936,0.037286706,0.008715892,0.019344795,0.0058084466,0.10447474,-328
0.0075540957,0.0036223503,0.021505022,0.016655102,0.07548174,0.031184496,0.043287262,0.029130202,0.018778658,0.007985752,0.023757009,0.024066007,0.010277136,0.0041968697,0.019158617,0.013195808,0.0021801665,0.023223527,0.23477489,0.018772664,0.01859152,0.024648901,0.025762374,0.020096371,0.016961314,0.0110910535,0.02327445,0.0019403435,0.0035384726,0.041369203,0.0039545503,0.01742808,0.03036026,0.0078040515,0.018210301,0.0044920053,0.10168933,-327
