month,hour,gap_flag_month,gap_flag_hour,timestep_idx_global,TA_ERA,SW_IN_ERA,LW_IN_ERA,VPD_ERA,P_ERA,PA_ERA,EVI,NDVI,NIRv,b1,b2,b3,b4,b5,b6,b7,BESS-PAR,BESS-PARdiff,BESS-RSDN,CSIF-SIFdaily,PET,Ts,ESACCI-sm,NDWI,Percent_Snow,Fpar,Lai,LST_Day,LST_Night,relative_time_idx,encoder_index
0.0030332564,0.067681536,0.007933569,0.007397683,0.037522305,0.03769618,0.050691035,0.05065306,0.021395657,0.0044249455,0.019506563,0.04905695,0.022591015,0.0067899064,0.02216773,0.030480802,0.037409384,0.003023532,0.013049158,0.06918089,0.040511366,0.015494726,0.0051720273,0.010573703,0.0053217844,0.005365115,0.02833325,0.020182537,0.009802776,0.15473495,0.05145147,0.04091941,0.029383156,0.01729073,0.0037778288,-309
0.0031599996,0.057906426,0.008725351,0.006174386,0.029237432,0.03492257,0.044398025,0.054463573,0.019945618,0.0041625267,0.018534396,0.05101195,0.023875587,0.0060098507,0.021551346,0.028730696,0.036169775,0.0030186807,0.013888719,0.06465494,0.039179128,0.015452933,0.0059156907,0.010524105,0.005293768,0.0056543592,0.027590983,0.019939609,0.008980648,0.19158044,0.049616184,0.03852303,0.028395966,0.019188758,0.0036224998,-308
0.0033516323,0.054783538,0.008330901,0.0060511352,0.017502224,0.027512565,0.034911085,0.05738665,0.019212857,0.003601302,0.017418662,0.048102066,0.027811872,0.005705662,0.0227099,0.033812527,0.030919088,0.0028955094,0.02013629,0.054818623,0.03614831,0.015178891,0.007853885,0.010038942,0.005099449,0.0060731247,0.025918039,0.01837617,0.0061665503,0.23105289,0.045692693,0.037366528,0.03005086,0.02428619,0.0037233508,-307
0.0033452518,0.05574621,0.009112662,0.006260013,0.015925968,0.035580296,0.040533643,0.05773928,0.020968113,0.0037083197,0.017355919,0.050272092,0.025350124,0.0057525863,0.021471316,0.031225435,0.033725496,0.002846272,0.015842516,0.06398225,0.03880328,0.01510744,0.006572381,0.0098203,0.0053242175,0.0062122424,0.028252285,0.019493086,0.008460606,0.20111558,0.04928191,0.038254406,0.03008216,0.022760605,0.0037157396,-306
0.0027502603,0.04593145,0.007745688,0.008840274,0.0122054815,0.036027752,0.041400027,0.04157118,0.019079743,0.0034356983,0.020290978,0.055158764,0.023848912,0.005658904,0.023782495,0.03193398,0.04013569,0.0030627917,0.020478105,0.06917152,0.036679268,0.015159099,0.007946962,0.012978915,0.00489355,0.005491283,0.023480164,0.020375486,0.010275357,0.20917891,0.049200095,0.036960512,0.02932876,0.022126643,0.0034152386,-305
0.0024697836,0.04280932,0.01156452,0.008635597,0.0074743484,0.04037645,0.03390836,0.045497164,0.015105552,0.0035625661,0.023649624,0.070866555,0.024272932,0.0050383266,0.024332386,0.02184086,0.032768987,0.0030715647,0.02652832,0.05415991,0.033333607,0.014219235,0.008487208,0.014350663,0.004409189,0.0059848814,0.020719262,0.02496608,0.011542882,0.24512297,0.040261675,0.0313983,0.020908566,0.022726297,0.0036359734,-304
0.002672318,0.055908263,0.010047676,0.008939271,0.0058838697,0.04543052,0.038672328,0.04600496,0.01810964,0.0038199103,0.02242933,0.058533814,0.024839824,0.0058182,0.025806714,0.025989426,0.037476305,0.0031150451,0.023343835,0.058344316,0.03657083,0.013790311,0.007620886,0.0129391635,0.0047879317,0.006144511,0.023160046,0.021569774,0.010334257,0.21418542,0.044157553,0.034970984,0.023559289,0.02122304,0.0038005083,-303
0.0027134258,0.057363573,0.00988981,0.010852984,0.0037590652,0.04555313,0.043702297,0.045725252,0.02104188,0.0036194127,0.021937786,0.055053614,0.023856003,0.006091168,0.027041126,0.028903047,0.03865859,0.002997404,0.025422104,0.065097354,0.037736148,0.01443654,0.007935569,0.011725865,0.0051097693,0.0069190664,0.025237415,0.021867163,0.012059817,0.1838605,0.045080006,0.035225008,0.026805975,0.022504989,0.004217149,-302
0.0024362977,0.059805766,0.008782269,0.019588707,0.0052095884,0.05916409,0.06228813,0.034757297,0.022616789,0.003934671,0.023515388,0.05696849,0.018178051,0.006503424,0.027100218,0.024207313,0.050350778,0.0031246853,0.017778847,0.08251581,0.039344076,0.01344378,0.0058760983,0.014269533,0.0051301983,0.006129796,0.025032692,0.023469338,0.018738855,0.13105781,0.04961557,0.034549706,0.023542564,0.01677167,0.004201765,-301
0.0024065073,0.04980455,0.008995049,0.017005943,0.0032001263,0.054035977,0.065435916,0.036641598,0.022895075,0.0036345145,0.024304572,0.058188494,0.019258058,0.006110444,0.027599609,0.027250405,0.039780498,0.0030330895,0.026914474,0.07646336,0.036972314,0.015070783,0.007995008,0.014037649,0.005091855,0.0069407932,0.023505485,0.026699724,0.016649704,0.1462661,0.043908358,0.032618966,0.02557408,0.021041285,0.004669634,-300
0.0027176358,0.06833854,0.008678487,0.013650738,0.0073633674,0.072922625,0.083374314,0.048958905,0.024813743,0.0043707234,0.02083024,0.048188552,0.017710537,0.007026145,0.025196409,0.026509644,0.041623242,0.00297277,0.014054437,0.07649719,0.039197475,0.014048496,0.005001213,0.011018046,0.005402976,0.00598638,0.026798794,0.022266615,0.014075942,0.10781063,0.04844947,0.03748584,0.026300915,0.01579936,0.0045596156,-299
0.002545839,0.059489705,0.0076635308,0.016038014,0.0076970295,0.07073714,0.08866862,0.03908258,0.023499515,0.004073746,0.020668281,0.045696944,0.01747767,0.006890426,0.024295045,0.029820712,0.042972613,0.0028489984,0.01660027,0.08395636,0.038697846,0.014388668,0.005830282,0.011466839,0.0052514314,0.0058432096,0.02553975,0.021784967,0.014710261,0.11027279,0.048296046,0.03645587,0.029094674,0.017217299,0.0044270474,-298
0.0025842933,0.058900923,0.009294523,0.013427583,0.009724931,0.080462106,0.08272324,0.044751883,0.02534085,0.0037475177,0.020615106,0.0523597,0.017447056,0.0060371803,0.025621628,0.023225434,0.039518822,0.0027063577,0.016172105,0.07652266,0.037153788,0.01465335,0.005848345,0.01049127,0.005138213,0.006392669,0.025550747,0.02445138,0.014660234,0.11662395,0.046670947,0.033804778,0.025042938,0.017711151,0.004622345,-297
0.0025469288,0.042945933,0.008247927,0.013205335,0.007491539,0.063505635,0.095094,0.038804844,0.020819603,0.003933503,0.02011673,0.05039329,0.018440895,0.00600222,0.022700867,0.029526873,0.037056,0.0029643518,0.018503154,0.079993404,0.036056206,0.015012535,0.0072525814,0.013132052,0.00495451,0.0055042705,0.022938484,0.023751011,0.014083063,0.1408928,0.04639292,0.034372713,0.02973667,0.019466693,0.0041604303,-296
0.0021599042,0.07461293,0.0060491986,0.032432944,0.023246551,0.068584144,0.11609611,0.027639952,0.022992598,0.0047304616,0.021772383,0.03951702,0.012534831,0.0077044815,0.024796601,0.028373135,0.043926828,0.0029758066,0.01430687,0.09281091,0.037415236,0.015782412,0.004148189,0.0110413,0.0052286135,0.005196912,0.024838647,0.021452306,0.017004604,0.06390937,0.046386052,0.03619996,0.026937786,0.011814544,0.00538042,-295
0.002548282,0.042794008,0.007023923,0.021831391,0.03170538,0.061876286,0.12082649,0.06259404,0.019482968,0.0055716704,0.020834196,0.04614003,0.013761551,0.007490866,0.019928012,0.02408281,0.040504873,0.004120405,0.009417356,0.0932536,0.035442937,0.017363725,0.004200234,0.014470004,0.0054005343,0.0036078594,0.022762965,0.022282073,0.017371396,0.0791826,0.04710785,0.03469852,0.024917405,0.011143771,0.0042600236,-294
0.0023141706,0.07103244,0.005954352,0.080140024,0.09334473,0.051040344,0.0965679,0.026888886,0.018510804,0.0063129184,0.020515606,0.03228055,0.009555245,0.009597187,0.02063867,0.024397902,0.04445167,0.004599569,0.009564882,0.0891147,0.03320652,0.01537485,0.0026911213,0.013586247,0.0055978587,0.00382816,0.02208677,0.019043488,0.019556357,0.03439212,0.042908657,0.034025025,0.022705115,0.0082801925,0.0058949366,-293
0.0024456494,0.047734924,0.007759685,0.014672358,0.04326783,0.0644551,0.08750807,0.040357552,0.021874491,0.0042966856,0.01955392,0.048476174,0.01650065,0.0063871723,0.020295033,0.027265722,0.03616134,0.002742454,0.01345992,0.08831975,0.03857428,0.015920922,0.005452864,0.011180012,0.0050117597,0.0050169937,0.024713442,0.0240859,0.016198765,0.1072347,0.048913885,0.03420412,0.029142609,0.016607204,0.0042080306,-292
0.0028098973,0.04940498,0.0074890414,0.009390035,0.03637398,0.041050926,0.07682281,0.045089148,0.021484371,0.003846323,0.018130334,0.048045028,0.020934658,0.0060040867,0.02138438,0.031330206,0.03614819,0.00276621,0.015012759,0.078611776,0.03804776,0.017193427,0.0063207443,0.0103988005,0.005120942,0.0054305512,0.026281156,0.020732755,0.011267869,0.142506,0.050309747,0.038225308,0.032800425,0.019301767,0.0039335517,-291
0.002412246,0.070667736,0.006243257,0.0218636,0.06802119,0.04687365,0.08089805,0.030536208,0.020597665,0.004994206,0.021058409,0.040932305,0.015380025,0.008270644,0.021788452,0.030116912,0.04658617,0.0032249892,0.01185076,0.08889582,0.039744,0.015502814,0.004059958,0.011598016,0.005181945,0.0043222164,0.025996672,0.020089174,0.015999407,0.07976771,0.050828822,0.039164472,0.029677125,0.012499723,0.0043556294,-290
0.0023099796,0.0912317,0.006043247,0.025733829,0.07145526,0.051254746,0.07567972,0.029725896,0.020035205,0.004951066,0.021480082,0.038860526,0.015699105,0.008295601,0.023134392,0.027715975,0.047485173,0.0029626037,0.013161462,0.07838037,0.040474515,0.0158226,0.003808527,0.009957651,0.0051389965,0.0050867787,0.027536584,0.019612476,0.016742835,0.069387116,0.048602857,0.037779137,0.028271005,0.011466203,0.004716681,-289
0.0026805464,0.060091678,0.0066882777,0.0121493125,0.04910322,0.04410359,0.073828615,0.040142085,0.022647288,0.0044456585,0.019433692,0.045229536,0.018594963,0.007334824,0.020901676,0.03315359,0.040672075,0.0029979732,0.01255709,0.08641519,0.040573027,0.016548516,0.0048025716,0.010701556,0.005319247,0.004843998,0.027676133,0.020697026,0.013111001,0.10748767,0.05239343,0.040563747,0.031882606,0.016250435,0.0039782054,-288
0.0025957986,0.054642327,0.0069394633,0.012758189,0.04526594,0.06471189,0.07239921,0.039869774,0.02132409,0.0042734956,0.019105418,0.043455116,0.017945005,0.007116951,0.020108284,0.031941123,0.039691776,0.0027786568,0.014317434,0.08340671,0.040247574,0.015381727,0.0055850917,0.010574096,0.005188124,0.005006728,0.026098356,0.02103565,0.014184116,0.11297657,0.049472507,0.036659714,0.03163808,0.017355632,0.0039494466,-287
0.0029426375,0.05225041,0.0075253136,0.009873326,0.040693346,0.0534096,0.07306669,0.045234926,0.021971649,0.004310936,0.017828744,0.04548803,0.019843195,0.0070621767,0.01860428,0.034444783,0.034825318,0.0028532632,0.01273218,0.082064115,0.040654086,0.0152261555,0.0053423694,0.010750171,0.005270146,0.0050099907,0.026884852,0.020815156,0.012456433,0.12222627,0.052235577,0.03967827,0.03354962,0.019063946,0.0038120826,-286
0.0029286859,0.06120109,0.008026405,0.008220589,0.039409548,0.040712185,0.06999146,0.04889154,0.021906117,0.004529186,0.01920631,0.04854906,0.020659605,0.006736713,0.021381121,0.029458433,0.03698411,0.0030056296,0.01207149,0.07353934,0.04021893,0.01603442,0.004978633,0.01071757,0.005307901,0.0051240725,0.02762654,0.020873433,0.011060278,0.13812909,0.051482264,0.0403947,0.029953651,0.016682575,0.004007294,-285
0.0030615719,0.0536263,0.00870248,0.006681032,0.030795628,0.033541728,0.062466033,0.05278111,0.020576615,0.004295552,0.018333925,0.050916266,0.022319982,0.005989053,0.02094909,0.028298466,0.036285184,0.0030345889,0.012700202,0.06945087,0.039328724,0.016229676,0.00562624,0.010751531,0.005302051,0.005401728,0.027385615,0.020628795,0.010072748,0.17351985,0.050501183,0.038755607,0.029480811,0.018404454,0.0038053698,-284
0.0032489796,0.052100312,0.008364071,0.00633192,0.017611668,0.028422488,0.04829349,0.05651719,0.020139514,0.0036432385,0.017062306,0.047963653,0.026000526,0.0056665395,0.022294264,0.033637773,0.031749904,0.0028366023,0.018749025,0.058881413,0.036534317,0.015637387,0.007607529,0.010055358,0.005106874,0.00596767,0.026179748,0.01891392,0.0069731874,0.21352835,0.04679699,0.038035654,0.031557985,0.02370474,0.003885476,-283
0.003242402,0.05234827,0.009350743,0.006678245,0.015945502,0.043607432,0.053661417,0.057570588,0.021866338,0.0037140304,0.017070485,0.0499443,0.02359171,0.005700739,0.021054106,0.030388648,0.03341807,0.0027908103,0.015179259,0.06687282,0.03856406,0.015229013,0.0064819567,0.00984138,0.005317227,0.006155527,0.0277116,0.020345304,0.009439855,0.18282476,0.049275324,0.03770148,0.030536728,0.022639852,0.0039399723,-282
0.0027974807,0.044455267,0.007803694,0.00913926,0.013803903,0.053786248,0.052237,0.045713663,0.019959172,0.0034700648,0.019630512,0.052377116,0.022304412,0.0057274206,0.022975957,0.030888459,0.039361976,0.0030224302,0.019243345,0.06970512,0.03591419,0.014929304,0.007783716,0.012734467,0.0049572308,0.0054553105,0.023067696,0.020660464,0.010613696,0.18639754,0.048142873,0.036123253,0.029187424,0.021997076,0.003633244,-281
0.002500704,0.04175682,0.011325281,0.008562838,0.009034304,0.049580608,0.040022235,0.050976124,0.0154125625,0.003594236,0.02304642,0.06872526,0.023346668,0.0050276555,0.023687195,0.021277204,0.032770243,0.0030739112,0.02458602,0.05407118,0.032933384,0.014223689,0.0082789995,0.014254302,0.004419687,0.005858794,0.020553794,0.0249439,0.011554253,0.23226458,0.040178906,0.031182403,0.02098139,0.022236373,0.0037580421,-280
0.002694455,0.05530618,0.009733528,0.00871613,0.00715221,0.048003744,0.041528832,0.048068028,0.018418448,0.0037853068,0.021820858,0.057095118,0.024447216,0.0057975263,0.025128787,0.026178343,0.037621416,0.0030729647,0.021857321,0.059097584,0.036489867,0.013737337,0.0073960153,0.012720421,0.004773996,0.005992245,0.023191173,0.021179179,0.010169141,0.20963906,0.044789582,0.03522162,0.024025599,0.021280386,0.0038703142,-279
0.002700841,0.057159994,0.009691252,0.010776081,0.003962442,0.04100357,0.043942183,0.045885287,0.02083001,0.0035779956,0.021850875,0.055106238,0.024215482,0.0060420656,0.026863478,0.029110005,0.039300803,0.0029979881,0.024841186,0.06566646,0.037761264,0.014337692,0.007791751,0.011870281,0.0050538057,0.0067836805,0.025159134,0.021275552,0.011983602,0.18714292,0.04582336,0.035558816,0.026949126,0.02271917,0.0042656944,-278
0.0024215858,0.060253177,0.008731027,0.019442525,0.005357317,0.054652594,0.059607204,0.03497177,0.021966847,0.0038875851,0.023553358,0.05744406,0.01871791,0.0064804256,0.027049435,0.024454316,0.05136961,0.0031414812,0.01777427,0.08223725,0.039483994,0.013218993,0.0058022807,0.014526135,0.005077137,0.0060782633,0.025007041,0.022767326,0.018774135,0.13574354,0.05026873,0.034922037,0.023486538,0.017099328,0.0042307037,-277
0.0023542629,0.04949735,0.008568582,0.016441941,0.0043976856,0.047427755,0.0699103,0.03727582,0.022565112,0.0035215942,0.02337647,0.057271723,0.019144412,0.0059761396,0.026548117,0.028020773,0.040255804,0.0028973266,0.024702456,0.0806329,0.03739459,0.014901983,0.007601661,0.013638933,0.0049787583,0.006574964,0.023637867,0.025760494,0.016453609,0.14628243,0.04603148,0.033438005,0.026562288,0.021339063,0.00461734,-276
