encoder_index,month,day,hour,gap_flag_month,gap_flag_hour,timestep_idx_global,TA_ERA,SW_IN_ERA,LW_IN_ERA,VPD_ERA,P_ERA,PA_ERA,EVI,NDVI,NIRv,b1,b2,b3,b4,b5,b6,b7,BESS-PAR,BESS-PARdiff,BESS-RSDN,CSIF-SIFdaily,PET,Ts,ESACCI-sm,NDWI,Percent_Snow,Fpar,Lai,LST_Day,LST_Night,relative_time_idx,GPP_NT_VUT_REF,encoder_attention
-275,0.007762458,0.0030324778,0.02102009,0.015207742,0.062787235,0.023986405,0.040129427,0.024111863,0.015418294,0.0063364585,0.01778968,0.023983328,0.0070966305,0.004192817,0.0146206245,0.009056474,0.0019609095,0.021759631,0.3290583,0.017345676,0.016994424,0.023575932,0.021548724,0.020519149,0.015975026,0.010922434,0.01942847,0.001637581,0.0045232703,0.0317228,0.0063952706,0.012571022,0.024431827,0.007182463,0.01615109,0.004484989,0.09527899,0.00018063199
-274,0.01115819,0.0033639327,0.023692934,0.014572101,0.09096073,0.031033862,0.05061113,0.027805835,0.017741948,0.009685949,0.024877772,0.033327285,0.012102644,0.005628263,0.01726755,0.014247723,0.0021111136,0.02269168,0.1931674,0.019086173,0.01994086,0.029160405,0.026332486,0.025171172,0.018104747,0.012555598,0.023412315,0.001573573,0.0030244517,0.03453655,0.0038226706,0.01707661,0.029128624,0.007598805,0.0188372,0.0055309725,0.09905883,0.00028041218
-273,0.010718749,0.003459873,0.022882108,0.014165891,0.09472338,0.02867768,0.046687778,0.050926056,0.01728491,0.009339686,0.024144659,0.027793357,0.011132082,0.0046974113,0.017072778,0.012821679,0.0021857328,0.020761887,0.18789977,0.018909551,0.019200305,0.02735034,0.024056656,0.023779098,0.017605603,0.012088461,0.02233093,0.0018303314,0.0028085792,0.03515787,0.0037058215,0.016660672,0.026097048,0.00793636,0.018168721,0.00667855,0.10825965,0.00063620857
-272,0.009900864,0.0032172373,0.023405064,0.013682879,0.08149188,0.02945277,0.04448869,0.028352207,0.016926408,0.008111354,0.02182316,0.029243875,0.00921273,0.004999882,0.017177893,0.012009602,0.0020878238,0.022694724,0.23448351,0.018830717,0.018950429,0.027894776,0.026314681,0.023834217,0.017423103,0.011398825,0.0222807,0.0016638187,0.0035326928,0.03292918,0.0045886287,0.014935733,0.027704198,0.0075176754,0.017907431,0.005099805,0.1044309,0.00033022216
-271,0.01412884,0.004504252,0.022147836,0.010496924,0.116984375,0.037664205,0.04877629,0.028460437,0.017596938,0.012434286,0.035498023,0.033504598,0.0150067285,0.005660088,0.020719593,0.01905245,0.0023777045,0.020653041,0.12361601,0.019415842,0.020392315,0.030972326,0.02931384,0.027719123,0.017772952,0.01192342,0.02524001,0.0015921844,0.0021149074,0.032481357,0.0029492602,0.020206556,0.033441655,0.008724566,0.019085402,0.00693521,0.10043651,0.00091195916
-270,0.013129277,0.0050633913,0.013295054,0.007066329,0.18299107,0.03273431,0.07536695,0.056886815,0.01596323,0.014503324,0.04598502,0.031026483,0.016692277,0.008208091,0.012975484,0.020203166,0.0024771278,0.009570257,0.053616565,0.016836265,0.01829369,0.014287676,0.024396842,0.024352744,0.015841043,0.009990203,0.022144139,0.0024027836,0.0015146544,0.023585917,0.0023293854,0.02470756,0.025339937,0.011755824,0.017141638,0.023322102,0.10400335,0.00177727
-269,0.013661952,0.008115528,0.008797678,0.0037624585,0.17668098,0.038830172,0.11101236,0.016080916,0.013565785,0.02012888,0.041141413,0.031213397,0.015719496,0.019642653,0.012238357,0.026497982,0.0028627776,0.004223717,0.026489329,0.016410463,0.016493257,0.006264347,0.022500806,0.0228502,0.013148312,0.009044084,0.021748867,0.0043448242,0.0018853295,0.02257906,0.0023885746,0.0342198,0.025869556,0.014624208,0.015645398,0.080081575,0.07923549,0.0007432582
-268,0.013553118,0.009804538,0.006110974,0.0030435093,0.115698755,0.033994656,0.1294274,0.014805534,0.012562852,0.019716948,0.03252167,0.024471652,0.014583427,0.025079912,0.010045186,0.025060348,0.00310849,0.0030968317,0.02091334,0.0153907165,0.015162904,0.0047307564,0.019869547,0.01586625,0.012156284,0.009330411,0.019831842,0.007407804,0.0023210673,0.01980806,0.0027734893,0.03134283,0.021605534,0.01556679,0.014764446,0.18458824,0.06988391,0.0010048696
-267,0.0120931035,0.008406561,0.006108391,0.0035636507,0.12015129,0.028259626,0.13205747,0.04231872,0.013282106,0.018259322,0.03342483,0.021659963,0.015023718,0.022321861,0.009043236,0.022398017,0.0029375453,0.002847487,0.019705888,0.015449248,0.01538192,0.0042681918,0.018918997,0.015941374,0.013073985,0.008855499,0.018862985,0.008000357,0.0025143223,0.018013753,0.002972668,0.030341407,0.017584583,0.016028851,0.015560323,0.16965108,0.07471762,0.0012989935
-266,0.013260085,0.009333864,0.005929201,0.0031900785,0.11987651,0.03288859,0.12696631,0.014931613,0.012744115,0.02054505,0.032117106,0.024307566,0.014215036,0.028238382,0.009922948,0.024453465,0.0032699096,0.0027297405,0.019997885,0.014744658,0.015204976,0.0044452515,0.019692922,0.015644215,0.012405864,0.00950852,0.01944505,0.007696674,0.0022915048,0.01926512,0.0030484125,0.033205956,0.019235548,0.016718011,0.014945299,0.18763764,0.06594693,0.00085953466
-265,0.013357447,0.009303811,0.0062018116,0.0032691937,0.121438846,0.03332836,0.12623385,0.01499419,0.01279767,0.020253256,0.033377867,0.025056338,0.014283255,0.027883036,0.009839299,0.024382425,0.0031995121,0.0026721596,0.019990774,0.014761255,0.015276583,0.0045512943,0.019759374,0.01582227,0.012441086,0.009511823,0.019530138,0.0076563843,0.0022895886,0.019507335,0.003035002,0.034421332,0.019504763,0.0171226,0.014746098,0.18219306,0.066006854,0.00086482085
-264,0.011327675,0.006862832,0.0061319964,0.0046858885,0.10431137,0.020909358,0.14521708,0.05382323,0.014844089,0.017381899,0.034855634,0.017413456,0.01594054,0.018375404,0.007640096,0.01975542,0.0028875172,0.0028923526,0.016591536,0.015402273,0.015960947,0.0033957672,0.017519366,0.013249568,0.014987023,0.009606854,0.017527847,0.009004705,0.0026015912,0.015740484,0.0032350228,0.02690277,0.013369335,0.017565578,0.01640129,0.18144584,0.08423643,0.0014763288
-263,0.013836261,0.009497818,0.005542027,0.0032849761,0.12117735,0.03304465,0.12588762,0.015123378,0.012940714,0.020807188,0.032628436,0.024981644,0.014281643,0.027513752,0.010204713,0.024841744,0.0036056356,0.002755649,0.019794172,0.0143213365,0.015319716,0.0042772903,0.019764448,0.015761431,0.012548505,0.009746224,0.019494168,0.007200212,0.0022427915,0.019079879,0.0029721116,0.03338623,0.019434216,0.016278114,0.014595135,0.1865083,0.065320596,0.00094843365
-262,0.013756345,0.00961314,0.0057782936,0.0032861598,0.12776195,0.033272892,0.12567537,0.015221984,0.013039329,0.020906886,0.03355242,0.02556586,0.014355457,0.02690253,0.010332477,0.024863025,0.0036110186,0.0027815672,0.01996425,0.014548906,0.015415854,0.004384595,0.019904211,0.016080296,0.012620985,0.009684722,0.019651566,0.006953522,0.002236967,0.019403389,0.0029148965,0.03415645,0.019927671,0.016534377,0.014714062,0.17368019,0.06694641,0.001012116
-261,0.011988556,0.00783655,0.0057321936,0.004222373,0.111652255,0.023576748,0.13909513,0.05025057,0.01422307,0.018302737,0.03406397,0.019083505,0.015380063,0.020090269,0.00820252,0.020608123,0.0032666733,0.0027842626,0.01729403,0.014965084,0.01566036,0.0035582143,0.01794399,0.013064428,0.014152296,0.009605651,0.017939588,0.008434534,0.0024901337,0.016296407,0.0030738607,0.028809931,0.015380874,0.01747123,0.015775107,0.17850815,0.0792165,0.0012982398
-260,0.013684292,0.009724255,0.0055053215,0.0032143125,0.12602243,0.033076134,0.12754999,0.015148142,0.0129981525,0.020708304,0.032797597,0.024089294,0.01436844,0.025952615,0.0102521805,0.025032194,0.0036574206,0.002847058,0.020106757,0.014479831,0.015345436,0.004433425,0.019822925,0.016018264,0.0125225615,0.009637348,0.01960392,0.006973686,0.0022581883,0.01918375,0.002887943,0.033694554,0.020114444,0.01635421,0.014500998,0.17861535,0.066818275,0.001007493
-259,0.0133207,0.009314307,0.0056622326,0.0031595237,0.13469231,0.03380388,0.12248046,0.0149363065,0.012916059,0.02050537,0.032569345,0.025131408,0.014189365,0.02645837,0.010496657,0.02539841,0.003395673,0.0028417592,0.020589538,0.014732053,0.015324189,0.0047123395,0.02023324,0.018039746,0.012439046,0.0091830315,0.019717222,0.0068278853,0.0023519704,0.019548904,0.0029417805,0.033982024,0.019385692,0.01583555,0.014991284,0.17298505,0.06490733,0.0009837425
-258,0.012353852,0.007834427,0.0056767,0.0041558575,0.11756045,0.024244996,0.13665646,0.04773785,0.0140423225,0.01887003,0.03397089,0.019044567,0.014862706,0.021042628,0.00839644,0.021110365,0.0034295777,0.0026240335,0.017203625,0.014690091,0.015566018,0.0036303562,0.018073045,0.013385873,0.013913498,0.009513805,0.017997941,0.008247045,0.0024615969,0.016686274,0.0031083375,0.02948876,0.01514681,0.01794695,0.01595271,0.179714,0.073659055,0.0010950704
-257,0.014232788,0.009323305,0.0052314317,0.0030815294,0.11794966,0.033841282,0.12686983,0.014988486,0.012871955,0.020591585,0.032085564,0.025273992,0.01385414,0.026443416,0.011190418,0.026098384,0.0037363484,0.0029241128,0.020139704,0.014566099,0.0152694,0.0041395607,0.02010923,0.016693464,0.012402604,0.009816546,0.019720884,0.0068310425,0.0022807093,0.019231768,0.003019228,0.03339289,0.019788925,0.014925947,0.014577471,0.18985586,0.06265036,0.00083874277
-256,0.0136154555,0.007997957,0.0072725657,0.0041485406,0.16722056,0.037859455,0.12210078,0.016378721,0.013879253,0.020572236,0.03870461,0.033800695,0.015332324,0.022305818,0.011400322,0.02548222,0.0033330342,0.0038313232,0.024587696,0.015177442,0.016567685,0.005385218,0.022383478,0.02236011,0.013430697,0.009546181,0.021416912,0.0043663797,0.0018440104,0.02072645,0.0025695635,0.034477428,0.024317974,0.014453072,0.015281699,0.0908751,0.07499706,0.00042903185
-255,0.01333324,0.005974727,0.009112115,0.005579323,0.18167482,0.032562234,0.10348894,0.0488235,0.015112329,0.017389085,0.044770792,0.031751946,0.01648148,0.013637471,0.011243435,0.022955803,0.0027848529,0.005360248,0.032861438,0.015717117,0.01738115,0.007154277,0.022273332,0.02296254,0.014891055,0.009369308,0.02113756,0.0033456269,0.0016474054,0.02106004,0.0023758356,0.029747594,0.022438703,0.013518168,0.016250938,0.05447975,0.08935192,0.0011163013
-254,0.014841047,0.0058653527,0.011551723,0.005862465,0.18718456,0.0426109,0.08221005,0.018790986,0.015072895,0.017633297,0.045694664,0.03887145,0.016480448,0.012743027,0.015519965,0.02518226,0.002774788,0.008523669,0.046045266,0.015823703,0.018084442,0.011798938,0.02619438,0.026611997,0.014689447,0.010642986,0.023506511,0.0022050326,0.0014391965,0.024957519,0.0022179473,0.030305395,0.030940544,0.01162275,0.0166278,0.029655613,0.08921696,0.0009311924
-253,0.015680876,0.00477637,0.017150689,0.008511601,0.15005165,0.040508498,0.06548591,0.02379636,0.017098168,0.014665412,0.04288902,0.04165733,0.017240062,0.00894684,0.018029317,0.022323849,0.0024858436,0.015243846,0.077177286,0.01768588,0.019954456,0.023600625,0.0281166,0.027815415,0.016968079,0.012062452,0.025045935,0.0016328545,0.0015135476,0.029174527,0.0026142157,0.02551601,0.03173303,0.0098273335,0.018449277,0.011838258,0.09273257,0.001167889
-252,0.00997883,0.0033486248,0.023235481,0.014054079,0.091303766,0.025935993,0.046770677,0.0666692,0.017296245,0.008084414,0.022914447,0.0263416,0.010274335,0.0043784534,0.014001287,0.01100995,0.0021695788,0.02049632,0.2044642,0.018483123,0.018758645,0.024773305,0.02360872,0.02219842,0.017670482,0.01276446,0.021177165,0.001934584,0.0028604362,0.032103945,0.0041959668,0.015707882,0.021308735,0.007837608,0.017739773,0.008066456,0.10608278,0.0010587838
-251,0.011988015,0.0042272266,0.02261526,0.013565286,0.10000871,0.034799743,0.050531957,0.02801112,0.017565567,0.010697199,0.027838767,0.032101724,0.013510957,0.0049255965,0.019015247,0.015513215,0.0023404816,0.020844214,0.16671018,0.018921003,0.01986565,0.030510537,0.02655147,0.025887735,0.017685384,0.012621432,0.023976862,0.0015157876,0.0027910527,0.035621513,0.0032283294,0.018628774,0.032266647,0.007988878,0.01854909,0.005800056,0.10077932,0.0005923777
-250,0.014550227,0.005553343,0.017454483,0.009260006,0.15113705,0.043309018,0.06069585,0.023152534,0.016626114,0.014730781,0.04316083,0.032854907,0.016858257,0.0063119144,0.019562477,0.021192685,0.0027173683,0.015373551,0.083295554,0.017929487,0.01952243,0.0275685,0.027131602,0.028067429,0.016309198,0.011840069,0.02499205,0.0015864916,0.0016971353,0.02999132,0.002421575,0.0254893,0.033948615,0.009763285,0.017983418,0.010222702,0.09573847,0.0007674319
-249,0.0117840525,0.0035802023,0.022856519,0.014331845,0.110629365,0.027187275,0.050922085,0.07059563,0.018084098,0.010007884,0.02805447,0.026173377,0.012020423,0.0041632145,0.015047143,0.013451817,0.0024380623,0.018698908,0.15278848,0.01882061,0.019538831,0.02545506,0.023009386,0.02308304,0.018259149,0.0130165145,0.02187288,0.0019085713,0.0022888007,0.031751756,0.003334393,0.017648967,0.022401305,0.008498093,0.018461563,0.010228227,0.10760801,0.0016581867
-248,0.013759268,0.009785211,0.004441354,0.0032956307,0.08896414,0.02941049,0.11969652,0.013748479,0.012018193,0.01960976,0.028035864,0.018524025,0.012941026,0.026696641,0.009545403,0.024373308,0.004087747,0.0021573324,0.01904614,0.012870699,0.013926556,0.0034985584,0.017507136,0.010551826,0.011476817,0.009823937,0.01750053,0.009154831,0.002568382,0.017131172,0.0031084346,0.032591373,0.016355507,0.016234133,0.013824869,0.27965483,0.05208388,0.0007061787
-247,0.015942771,0.004409702,0.017698638,0.008698877,0.15167867,0.040488828,0.06490382,0.02392305,0.017434752,0.015007584,0.04469949,0.0438822,0.017349556,0.009278658,0.018366734,0.023417635,0.0025155933,0.0152778085,0.06902911,0.01685063,0.020073825,0.023124719,0.028625535,0.027664293,0.017110014,0.012522477,0.024818668,0.0016331824,0.0014936292,0.028090129,0.0025231568,0.025820397,0.032553654,0.010354936,0.018520055,0.012619494,0.091597736,0.0007158951
-246,0.012094873,0.0044912947,0.011182598,0.00789834,0.18039092,0.024445934,0.09902428,0.06667627,0.017053321,0.015805608,0.04769036,0.025502902,0.017626528,0.008758642,0.00926952,0.018914374,0.0025420885,0.0064977934,0.041581795,0.016498636,0.018256053,0.008451296,0.020868039,0.020971963,0.017179223,0.009613836,0.020043492,0.0032205114,0.0016567309,0.019477138,0.0025732475,0.023834651,0.017249614,0.013725237,0.017298501,0.048467267,0.10316708,0.0017426314
-245,0.014653521,0.008750257,0.0065465937,0.0040181293,0.13945955,0.032505006,0.12979642,0.016066972,0.013952174,0.02191611,0.038102698,0.030087432,0.015101418,0.032264434,0.009856843,0.02460069,0.0036798567,0.002702533,0.019743381,0.014343046,0.016054612,0.004155584,0.020248596,0.01624911,0.013477559,0.010730324,0.019829726,0.0061963536,0.0019378616,0.019408122,0.003092381,0.03657264,0.018939123,0.017673418,0.014727402,0.14041552,0.062144574,0.0007379512
-244,0.014158611,0.009167824,0.005641402,0.0038427194,0.12700717,0.03129645,0.13521172,0.015656145,0.013596366,0.021673487,0.034246486,0.02780241,0.014846593,0.032433785,0.009094959,0.023981854,0.0036715618,0.0027671733,0.019474922,0.01429996,0.015626714,0.004071982,0.019843088,0.0146784615,0.013131146,0.010543196,0.01930681,0.006918618,0.0020523763,0.018328963,0.0030981528,0.03372363,0.0186203,0.017285079,0.01437603,0.1668462,0.061677683,0.00089554035
-243,0.011945647,0.0070814253,0.0056222687,0.004955126,0.11613558,0.021672033,0.14494036,0.051034346,0.014851127,0.018249795,0.03538551,0.018579934,0.015764514,0.021622842,0.0074261427,0.01991877,0.0032537405,0.0026346326,0.017090062,0.014926446,0.015965661,0.0033726513,0.017782291,0.0130474325,0.014894938,0.009782628,0.017630586,0.0088382475,0.0024680197,0.015282989,0.0033851427,0.028948441,0.013366909,0.018153053,0.01624609,0.17334625,0.07439837,0.0015382342
-242,0.013724128,0.008983001,0.005532839,0.0037945027,0.1263391,0.030608106,0.13051663,0.015512536,0.01346585,0.021687722,0.033363678,0.025982788,0.014579467,0.033315297,0.009233438,0.023903385,0.0037081465,0.0025487442,0.019233145,0.01391334,0.015497643,0.004001532,0.01955483,0.01460642,0.013053596,0.010348841,0.019075187,0.007361979,0.0021233824,0.01819142,0.0032443986,0.03462728,0.017569216,0.017712628,0.014470444,0.17807652,0.060538836,0.0009810269
-241,0.0073630563,0.0029821466,0.02157441,0.01392465,0.06069888,0.024187164,0.037467837,0.026247503,0.015348792,0.005413133,0.017428067,0.024229022,0.006500687,0.004173024,0.014271057,0.008541428,0.0018809285,0.020677796,0.3254306,0.017212741,0.016786426,0.023249507,0.023014154,0.02023389,0.015769757,0.010459374,0.01910434,0.0017881442,0.004917554,0.029831706,0.008349099,0.012123725,0.024677137,0.007011408,0.015821915,0.0046514617,0.10665741,0.00031073258
-240,0.011600187,0.005633198,0.0081346305,0.005752123,0.16879742,0.02489904,0.11580853,0.05820151,0.015882753,0.017574603,0.04271579,0.026218621,0.017009761,0.014977675,0.008805442,0.02036956,0.0026942424,0.0045170635,0.027334271,0.016054858,0.01726608,0.0050939308,0.020455698,0.019878292,0.015885836,0.009127251,0.019420136,0.0048484127,0.001816712,0.018104782,0.002762773,0.027842145,0.016854037,0.015509311,0.01638889,0.08001337,0.09575107,0.001665569
-239,0.0133277895,0.009641765,0.0054118307,0.003349273,0.122228615,0.031341463,0.12804246,0.015145307,0.01314018,0.020880291,0.032170836,0.024387956,0.014422877,0.030638523,0.009444077,0.023935312,0.0035756824,0.002645269,0.019970763,0.014467486,0.015239417,0.0041560717,0.019450895,0.014593386,0.012642887,0.009953032,0.01913696,0.007917842,0.002238265,0.018362539,0.0031382865,0.034141783,0.018495552,0.016775098,0.014486998,0.18737306,0.06373012,0.001650428
-238,0.01329942,0.009829647,0.0055079903,0.0033177233,0.12360738,0.031173289,0.12704502,0.015120783,0.013141747,0.020918533,0.03256558,0.024322502,0.014374448,0.03019109,0.009521041,0.023885889,0.00361302,0.0026039681,0.019933563,0.01452168,0.015210834,0.004148215,0.01936935,0.014265681,0.012620216,0.009946206,0.019113941,0.007948905,0.0022676415,0.018499706,0.0031055387,0.034646925,0.018659111,0.017063553,0.014520717,0.18573198,0.06438712,0.0014094546
-237,0.012327466,0.009180911,0.005383064,0.0035947755,0.115863234,0.027758712,0.13381302,0.03527978,0.01334768,0.019457623,0.032012966,0.021333285,0.014696247,0.024840174,0.008516521,0.021764997,0.003398151,0.0026586757,0.018967405,0.014801883,0.015124542,0.003961782,0.018418858,0.01314377,0.0129292635,0.009512056,0.018398274,0.00865617,0.0024217353,0.017134609,0.0030115165,0.030600917,0.017475855,0.01682839,0.014852932,0.18629657,0.07223621,0.0015427927
-236,0.013305475,0.009847778,0.005263271,0.0033620165,0.12436756,0.03086439,0.13034502,0.015196577,0.013247138,0.020977994,0.032094367,0.02331372,0.014430324,0.030241465,0.009294215,0.023878228,0.0037810893,0.0026065554,0.019896312,0.01432872,0.015239389,0.004114107,0.01931763,0.014056191,0.012687082,0.010085797,0.019044328,0.007863611,0.002237977,0.018155115,0.003124073,0.034526106,0.018501613,0.01727666,0.014300699,0.18561712,0.06321025,0.001010809
-235,0.013670619,0.0066999453,0.008941042,0.004270144,0.19073595,0.039226737,0.10195563,0.017160323,0.014646523,0.018879898,0.041807216,0.039083872,0.015514448,0.019864507,0.012409667,0.024970556,0.0029685977,0.0050950716,0.02906959,0.0152715435,0.017208084,0.0065807137,0.024963092,0.02457733,0.014039946,0.01018395,0.022169145,0.003426455,0.0015774646,0.022289941,0.00257226,0.033352923,0.025099894,0.014108236,0.015755042,0.059226383,0.08062729,0.0005107845
-234,0.011313333,0.007523736,0.0058314716,0.004556044,0.11586519,0.021505635,0.14178497,0.051755723,0.014684659,0.017905476,0.034495912,0.016925335,0.015649078,0.019934632,0.007458803,0.019676428,0.00316162,0.00265668,0.017174484,0.015456067,0.015785636,0.0035058178,0.017539049,0.012368432,0.014666929,0.009344429,0.01753018,0.009405056,0.0025938763,0.015686825,0.0032647531,0.02871877,0.013739819,0.018582135,0.016551018,0.17585543,0.0795465,0.0018956811
-233,0.0139681185,0.009460033,0.00489809,0.0032961424,0.117067695,0.030978566,0.13046657,0.015164934,0.013249263,0.021159476,0.031357758,0.024729796,0.014079155,0.032571197,0.009738971,0.024594486,0.0038442486,0.0026776388,0.019659568,0.014226503,0.015219037,0.0037999619,0.019639216,0.014577972,0.012716364,0.010480066,0.019027118,0.007786913,0.0022138765,0.017951213,0.0033283955,0.033864,0.017633174,0.016178282,0.014317176,0.19608828,0.05799086,0.0009860132
-232,0.013490874,0.008344474,0.0065756715,0.0040742573,0.15579948,0.03471174,0.1282491,0.016302127,0.014089035,0.021046523,0.036834456,0.033523586,0.0152758835,0.029190032,0.009921781,0.024334176,0.003456976,0.0032840362,0.021850405,0.014773845,0.016335027,0.004540893,0.021635467,0.019672982,0.01356752,0.010220082,0.020538922,0.005494714,0.001856299,0.019159364,0.00291607,0.03503065,0.021283502,0.01576138,0.014865242,0.112730436,0.06926297,0.00047025905
-231,0.011119829,0.005866212,0.007160139,0.005823356,0.15453862,0.021471404,0.13760264,0.05793468,0.016083581,0.018066864,0.040601794,0.020714296,0.017087407,0.015138453,0.0074853026,0.019591179,0.002841591,0.0037190868,0.023726942,0.01675899,0.017058393,0.004069254,0.018786384,0.01773207,0.016266802,0.008803808,0.018462097,0.006136246,0.0021788687,0.016623449,0.002996712,0.026158847,0.013554132,0.016361833,0.016736604,0.105727285,0.08901487,0.0010454975
-230,0.014775916,0.0054447935,0.019598303,0.010951636,0.12299908,0.039717294,0.053307254,0.025194112,0.017185468,0.013708622,0.03870262,0.031294025,0.01600526,0.005399316,0.020566437,0.02054251,0.0025689222,0.019279558,0.11522995,0.019424163,0.02001033,0.030203188,0.027666967,0.028047292,0.017096901,0.0117939105,0.025474427,0.0015690796,0.0019532726,0.032933954,0.0025562805,0.021450888,0.03441391,0.008870719,0.01832117,0.0077160913,0.098026425,0.0012780692
-229,0.015139008,0.004725526,0.020315005,0.011713046,0.11983302,0.037642907,0.057480298,0.025694568,0.017850628,0.013499346,0.037075516,0.036586512,0.016564494,0.0064545944,0.019299628,0.020344796,0.0024382407,0.019694893,0.1149819,0.019194325,0.020500468,0.029669354,0.027260749,0.027721163,0.017813992,0.012703183,0.025374731,0.001514567,0.0018699694,0.033454474,0.0027769988,0.022072526,0.03226693,0.008582843,0.018858101,0.007664681,0.09336697,0.0011985009
-228,0.013269023,0.0041190065,0.020950088,0.012918114,0.111989014,0.03169278,0.054290846,0.05395838,0.017845694,0.011159935,0.03267129,0.03118319,0.015069987,0.0051783943,0.017443927,0.015620454,0.0023884645,0.01966599,0.13462986,0.018861962,0.01992692,0.028162064,0.025131477,0.025273899,0.01794944,0.01297402,0.02359104,0.0017145901,0.0020651484,0.033219002,0.0031242028,0.019484283,0.026782945,0.008271769,0.018529134,0.008016971,0.100876704,0.0019159999
-227,0.010375076,0.004118052,0.022207914,0.016049474,0.086545706,0.031271875,0.047481623,0.026330318,0.017029587,0.009318142,0.023517257,0.028015409,0.011493099,0.0043589408,0.017314041,0.013477076,0.0022719682,0.021770867,0.21712211,0.018790523,0.019094218,0.028678093,0.024454808,0.024339456,0.017274706,0.012079339,0.022717774,0.0015637749,0.0032399404,0.03641471,0.0035318718,0.016753787,0.030353628,0.0076474696,0.017753629,0.0051666484,0.100077085,0.00057734805
-226,0.011414116,0.0038322657,0.02299641,0.015505842,0.09326633,0.03263883,0.051861674,0.026952434,0.017791845,0.010208023,0.025826342,0.03173344,0.013077908,0.0050694277,0.01741745,0.014899071,0.0022299693,0.022133784,0.18558036,0.018985493,0.019934056,0.029572843,0.025753727,0.0253949,0.017951393,0.012858073,0.023580132,0.0015286794,0.0029025925,0.03571607,0.0034390544,0.017685454,0.03044764,0.0077649537,0.018520053,0.005651383,0.097877935,0.00056426995
-225,0.01342825,0.004535473,0.015563546,0.0107407775,0.1548876,0.031803157,0.06841438,0.062202163,0.017165005,0.014810837,0.042004157,0.028145,0.016750295,0.006086235,0.015214769,0.018830854,0.002554544,0.013454993,0.0789879,0.01759584,0.019189823,0.021219036,0.023327345,0.024509115,0.017093226,0.011376352,0.022588238,0.001927872,0.0016438462,0.026574196,0.0023866121,0.02309484,0.025320802,0.009797596,0.017798923,0.01599594,0.10298041,0.0023183015
-224,0.010902636,0.0037324282,0.023087913,0.014162733,0.09171854,0.031826686,0.047718547,0.027420953,0.017434018,0.0095711155,0.024744706,0.03056705,0.011668137,0.0049684406,0.017855518,0.014126173,0.0021726957,0.022173671,0.19883205,0.019088695,0.019561404,0.029359562,0.02600452,0.025031218,0.017669478,0.01221322,0.023232054,0.0015906107,0.003042265,0.03491185,0.0037025155,0.016927827,0.030043988,0.0077631036,0.018149022,0.0054327054,0.10159195,0.00082175754
-223,0.015498228,0.004812958,0.017680168,0.008771362,0.14812328,0.039949343,0.06275453,0.023755394,0.017146615,0.015243486,0.0432674,0.03961178,0.017128913,0.00800348,0.019013653,0.023070764,0.002532816,0.016216418,0.07816396,0.017777624,0.019978324,0.02405231,0.028637985,0.02795546,0.01693864,0.012374023,0.02506952,0.0016458728,0.001564871,0.029153824,0.0024690141,0.024796337,0.033416316,0.009848114,0.01820714,0.0110635925,0.094306394,0.0018369536
-222,0.012620199,0.004483104,0.0216878,0.011878204,0.11292499,0.033239983,0.049794827,0.044599183,0.017266205,0.010010446,0.031276844,0.03224626,0.013182052,0.005092706,0.016843349,0.015777988,0.002284796,0.019564884,0.14018188,0.018819645,0.019531798,0.029549208,0.026685417,0.025478505,0.017302332,0.011763487,0.023528354,0.0018534748,0.0022217203,0.032809794,0.003069453,0.018414356,0.03018232,0.008554082,0.018032003,0.0071374215,0.11011103,0.0022613911
-221,0.014309106,0.0077152513,0.007972336,0.0040822723,0.17462392,0.037155822,0.115994856,0.016533064,0.01407942,0.020584593,0.040961448,0.036083337,0.015381399,0.02265322,0.01135923,0.02526863,0.003245326,0.0040976065,0.024635155,0.015374651,0.016670832,0.005532563,0.022750175,0.021938432,0.013629427,0.010179299,0.021316627,0.0042907055,0.0016820673,0.021356182,0.002583085,0.03446212,0.02385691,0.014958339,0.015228452,0.08232802,0.07512612,0.0008604938
-220,0.01349778,0.009628068,0.005468551,0.0034801657,0.12314607,0.031559017,0.1353735,0.015258105,0.013116048,0.020905597,0.032446187,0.026190955,0.014688462,0.030390464,0.008944727,0.02385932,0.0034568205,0.002916007,0.020108743,0.014837042,0.015324997,0.004267419,0.019735383,0.014598433,0.012710492,0.01013255,0.019260902,0.0075120353,0.002164865,0.01824872,0.0030189005,0.032734998,0.019393032,0.016416676,0.01420452,0.17664017,0.06436419,0.0012365518
-219,0.012681372,0.009053878,0.0052623414,0.0035539342,0.1239592,0.02989284,0.13495924,0.028340628,0.013096546,0.019894497,0.03204279,0.02420291,0.014510332,0.02811748,0.0086616995,0.022679294,0.0033744278,0.002680567,0.019782802,0.014706318,0.015202815,0.0041626967,0.019198434,0.015261222,0.012776936,0.0095317075,0.018820034,0.008048956,0.002352888,0.017460983,0.0030969584,0.031646784,0.017666336,0.016198864,0.014446712,0.17689155,0.06578307,0.0015471418
