month,day,hour,gap_flag_month,gap_flag_hour,timestep_idx_global,TA_ERA,SW_IN_ERA,LW_IN_ERA,VPD_ERA,P_ERA,PA_ERA,EVI,NDVI,NIRv,b1,b2,b3,b4,b5,b6,b7,BESS-PAR,BESS-PARdiff,BESS-RSDN,CSIF-SIFdaily,PET,Ts,ESACCI-sm,NDWI,Percent_Snow,Fpar,Lai,LST_Day,LST_Night,relative_time_idx,GPP_NT_VUT_REF,encoder_index
0.011341283,0.010822083,0.014086432,0.0029305748,0.12413234,0.014561163,0.09671299,0.016021477,0.01370801,0.018244289,0.039482098,0.020867549,0.0141797485,0.012615919,0.021325007,0.031693935,0.0028455455,0.00599713,0.026788432,0.016939111,0.021729566,0.0023477038,0.020543762,0.011829703,0.014241018,0.015695807,0.006876488,0.0058825547,0.0043631312,0.026625114,0.0022508272,0.035930984,0.01208081,0.03569786,0.01754762,0.13126236,0.11979963,-336
0.011112978,0.0103549175,0.013389114,0.003030243,0.12573852,0.015307003,0.09660696,0.020838385,0.013552639,0.020093184,0.038675994,0.022062227,0.014713376,0.015308692,0.020011408,0.031394273,0.0028299286,0.0054598306,0.026351333,0.016659053,0.021138545,0.0022525587,0.019960308,0.011448124,0.013932523,0.015290877,0.0068934644,0.006107616,0.004211263,0.025691018,0.002302158,0.034930103,0.011716399,0.03463889,0.017683623,0.13324726,0.11506516,-335
0.011279652,0.010874887,0.013975899,0.0029887636,0.13208781,0.015245842,0.09386692,0.014402424,0.013685356,0.02036905,0.03974025,0.022433572,0.014793351,0.014914205,0.021099795,0.032119453,0.0028930192,0.0055498974,0.026918663,0.016857447,0.021448,0.0023425485,0.020263689,0.011495814,0.014101673,0.015875535,0.006925769,0.0058205775,0.0042530904,0.0264536,0.0022743419,0.036067482,0.012033641,0.036043476,0.017962346,0.1251648,0.11537741,-334
0.010952287,0.010894457,0.012846449,0.003023934,0.12848958,0.014931013,0.10000913,0.020949118,0.013551019,0.020183427,0.038367704,0.02179635,0.014654238,0.014617658,0.019244703,0.030410431,0.0029950633,0.0053606415,0.026332228,0.016536687,0.020982333,0.0023101093,0.019790346,0.011234245,0.013784144,0.015339052,0.006962155,0.0060010976,0.0042009735,0.025522374,0.0022144155,0.03433343,0.0120065715,0.03479033,0.017498428,0.1303931,0.116490744,-333
0.011119944,0.010650727,0.012734041,0.0029917373,0.13236466,0.01521198,0.09864637,0.017587446,0.013693681,0.020382239,0.038483076,0.021895224,0.014720339,0.015182921,0.019698046,0.031478994,0.0030195857,0.0054378584,0.025907833,0.01654301,0.021136519,0.0023183622,0.01997265,0.011402524,0.013880149,0.015666854,0.0069030207,0.0058677816,0.0041172192,0.025569597,0.00228373,0.036214802,0.011892098,0.035418678,0.017617065,0.12979633,0.112192884,-332
0.01106719,0.010521368,0.01410273,0.0029845415,0.14479111,0.015368804,0.09161741,0.01389433,0.013902285,0.020234631,0.039271094,0.022759607,0.014821036,0.01517442,0.021372516,0.032988027,0.002828582,0.0054626474,0.027443409,0.017075878,0.02173713,0.002351586,0.020828143,0.0119437575,0.014386122,0.015535756,0.006788352,0.0056165545,0.0044850474,0.026626019,0.0023509155,0.037557647,0.011512316,0.03653067,0.018454634,0.11735628,0.10825744,-331
0.010875802,0.010816004,0.013581363,0.0030991265,0.14483914,0.015120143,0.09610104,0.017126897,0.013757454,0.020622494,0.039151486,0.02199104,0.014678171,0.014602744,0.019810267,0.03107363,0.0029850546,0.0053077154,0.026750444,0.016744168,0.021272222,0.0023975994,0.020076642,0.011531342,0.013899151,0.015326577,0.0067853797,0.0055919043,0.0042749257,0.025944442,0.0022193177,0.03607087,0.011726159,0.036284246,0.017997373,0.11875231,0.11081538,-330
0.012158193,0.010740051,0.0131853055,0.0027330392,0.12352489,0.01522994,0.09523113,0.017281437,0.014045147,0.019382926,0.040126637,0.021758307,0.014404439,0.014155778,0.02322441,0.03354914,0.0030773664,0.005697827,0.026606569,0.016989622,0.021870123,0.002099925,0.020931622,0.01182057,0.014612323,0.016752403,0.0070827575,0.005842417,0.0043345904,0.027122697,0.0024029927,0.035180148,0.011691271,0.03492779,0.018183619,0.13093072,0.11111186,-329
0.011318626,0.01097707,0.013500331,0.0030624599,0.119124405,0.01539078,0.098375425,0.014663047,0.013936222,0.018678047,0.040512208,0.021294476,0.014862284,0.013876301,0.021607574,0.032138336,0.0029097772,0.005630301,0.027568486,0.01680628,0.021809584,0.0021636449,0.020603763,0.011653228,0.01427397,0.016380506,0.0068281465,0.0059243967,0.004389055,0.026837628,0.0023162302,0.03536264,0.01206897,0.034576766,0.017474396,0.13253117,0.118573435,-328
0.011853856,0.010996519,0.01349243,0.0031291815,0.1209663,0.015486948,0.101817794,0.017477434,0.014032119,0.018235087,0.040705465,0.021677494,0.014334492,0.013128219,0.021201517,0.032316152,0.0030038399,0.005461996,0.02749706,0.017147876,0.021839809,0.0022176004,0.020547735,0.011728253,0.01422033,0.016480882,0.006819748,0.0057627265,0.004221982,0.026811663,0.0022719945,0.037169836,0.011918602,0.035772186,0.017576667,0.12861136,0.11206683,-327
