month,day,hour,gap_flag_month,gap_flag_hour,timestep_idx_global,TA_ERA,SW_IN_ERA,LW_IN_ERA,VPD_ERA,P_ERA,PA_ERA,EVI,NDVI,NIRv,b1,b2,b3,b4,b5,b6,b7,BESS-PAR,BESS-PARdiff,BESS-RSDN,CSIF-SIFdaily,PET,Ts,ESACCI-sm,NDWI,Percent_Snow,Fpar,Lai,LST_Day,LST_Night,relative_time_idx,GPP_NT_VUT_REF,encoder_index
0.013205825,0.008882326,0.01860648,0.0029349348,0.06759743,0.010950055,0.077148356,0.016544968,0.014416538,0.013589856,0.053561907,0.01989023,0.027604114,0.027640874,0.022821544,0.039846204,0.0012386709,0.01138121,0.024360478,0.019490369,0.023711488,0.0026942282,0.020734215,0.012234016,0.019538285,0.015964506,0.010600159,0.008941198,0.003121238,0.00918923,0.004037879,0.031581365,0.00942474,0.036682453,0.017926287,0.12964356,0.15226282,-326
0.013504009,0.008986558,0.016200526,0.0028829698,0.07153056,0.010451417,0.08380612,0.01598208,0.014172943,0.016324155,0.048238963,0.020885538,0.02244008,0.027476234,0.022771543,0.037349228,0.0017242018,0.009356012,0.021504797,0.018961592,0.023456015,0.002219846,0.020662876,0.011815816,0.018592784,0.016081547,0.009859486,0.009155997,0.0029109563,0.0086232135,0.0039040546,0.033204008,0.008955036,0.03955309,0.01793487,0.15676372,0.13175717,-325
0.013248332,0.009250928,0.016307725,0.002908224,0.06499622,0.010383395,0.07727397,0.015264435,0.013958546,0.0146998,0.049509488,0.01940878,0.026551336,0.030708672,0.022434989,0.040339038,0.0014461594,0.00950597,0.021493685,0.01878086,0.023094678,0.0022576272,0.020416953,0.011710026,0.019293189,0.015795289,0.009959283,0.009763978,0.0033913716,0.0087759225,0.004050296,0.031437065,0.008792061,0.037403047,0.018098969,0.16745493,0.12983477,-324
0.013201748,0.009269237,0.01884996,0.003013579,0.07155423,0.0115412455,0.08023719,0.016350085,0.014193439,0.0149056595,0.05466284,0.020208072,0.025428029,0.024427824,0.02289127,0.039946903,0.0013627013,0.009982977,0.023605183,0.019543573,0.02383064,0.0025618053,0.020828594,0.01191249,0.01920868,0.016106158,0.010446355,0.0086637195,0.003084864,0.00909456,0.0037775137,0.032310687,0.009652466,0.039087407,0.018095987,0.1302732,0.14588913,-323
0.01278655,0.009339259,0.0141582135,0.0027305288,0.05875675,0.01055823,0.08110166,0.014972405,0.013080282,0.016101934,0.040098183,0.019864557,0.019345747,0.027460735,0.019866986,0.03488337,0.002029927,0.0078290375,0.018205903,0.016819125,0.021740358,0.0018992719,0.01893119,0.010710156,0.016521169,0.015709642,0.008473331,0.011015829,0.0032329462,0.0077784252,0.0036424936,0.030654112,0.008646515,0.040106416,0.016785426,0.22837324,0.11579006,-322
0.012719629,0.0086594615,0.017205693,0.0029395986,0.0724028,0.011014734,0.08118751,0.015648933,0.014022049,0.016299265,0.047544114,0.020644592,0.024523204,0.028440153,0.023008471,0.038265623,0.0015236824,0.010218107,0.023579115,0.018977268,0.023618825,0.0022992287,0.020812424,0.012033238,0.018991096,0.01569852,0.009800415,0.008824563,0.0031500987,0.008741394,0.0038786423,0.03149633,0.009125933,0.03724559,0.017889876,0.1493102,0.13825954,-321
0.012814913,0.008907585,0.017701795,0.0029606638,0.06895939,0.010930627,0.07912653,0.015526917,0.013781046,0.015521396,0.047888532,0.02023303,0.02413972,0.027895188,0.02146758,0.03866798,0.0014994808,0.009667795,0.021342624,0.018558439,0.023173356,0.0023390162,0.020248862,0.011717154,0.01815997,0.01539376,0.009249009,0.009534276,0.0032837193,0.00859414,0.0037518737,0.032137062,0.009245957,0.039101332,0.01770532,0.16611779,0.13265623,-320
0.012862447,0.008779947,0.017260833,0.0029447293,0.066984706,0.011231315,0.080627374,0.01606618,0.013852819,0.0154451355,0.046980478,0.020429306,0.024248373,0.027535783,0.021460464,0.039307382,0.001477858,0.009930214,0.021364802,0.018506333,0.023258632,0.002354567,0.02009702,0.011766793,0.018121006,0.015815295,0.009262658,0.00928276,0.0032050307,0.00880143,0.0037294233,0.0323775,0.009611164,0.038296416,0.017557545,0.16623962,0.13292667,-319
0.01258129,0.009091627,0.017916992,0.0030862433,0.06534236,0.010626877,0.08279754,0.015877793,0.013648799,0.015220891,0.048644003,0.019950824,0.025568228,0.02674403,0.019947361,0.03817766,0.0013917519,0.010489184,0.022283977,0.018721605,0.023076698,0.002509995,0.019703163,0.011509087,0.017746195,0.015449984,0.009405908,0.009284664,0.0032137404,0.008671408,0.003630394,0.030960973,0.00960623,0.037408885,0.017293412,0.15979129,0.14262892,-318
0.012974539,0.008756571,0.020301035,0.0032208357,0.06714852,0.011105439,0.07981566,0.016305914,0.013930567,0.014906635,0.052681804,0.020675136,0.02618715,0.025827223,0.022017356,0.039608862,0.001311271,0.010784941,0.023330742,0.019230077,0.023752557,0.0026139475,0.020024527,0.011857144,0.018343708,0.015897973,0.009529413,0.008678955,0.0031045496,0.009025549,0.003669979,0.031921767,0.009967335,0.037863083,0.017688975,0.14029956,0.14564073,-317
